file_a,file_b,hamming,same_split,same_source_key
train/malignant/malignant (191)-rotated1-rotated2.png,train/malignant/malignant (191)-rotated2-rotated1.png,3,True,True
train/malignant/malignant (191)-rotated1-rotated2.png,train/malignant/malignant (191)-rotated2-sharpened.png,3,True,True
train/malignant/malignant (191)-rotated1-rotated2.png,train/malignant/malignant (191)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (191)-rotated2-rotated1.png,train/malignant/malignant (191)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (191)-rotated2-sharpened.png,train/malignant/malignant (191)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (191)-rotated2.png,train/malignant/malignant (191)-sharpened.png,3,True,True
train/malignant/malignant (191)-rotated2.png,train/malignant/malignant (191).png,3,True,True
train/malignant/malignant (191)-rotated32-rotated1.png,train/malignant/malignant (191)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (191)-sharpened-rotated1.png,train/malignant/malignant (191)-sharpened.png,3,True,True
train/malignant/malignant (191)-sharpened-rotated1.png,train/malignant/malignant (191).png,3,True,True
train/malignant/malignant (193)-rotated1-rotated32.png,train/malignant/malignant (193)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (194)-rotated1-rotated1.png,train/malignant/malignant (194)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (194)-rotated1-sharpened.png,train/malignant/malignant (194)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (194)-rotated32-rotated32.png,train/malignant/malignant (194)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (194)-rotated32.png,train/malignant/malignant (194)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (195)-rotated1.png,train/malignant/malignant (195)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (195)-rotated1.png,train/malignant/malignant (195)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (195)-rotated2-rotated1.png,train/malignant/malignant (195)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (195)-rotated2-sharpened.png,train/malignant/malignant (195)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (195)-rotated2-sharpened.png,train/malignant/malignant (195)-sharpened.png,3,True,True
train/malignant/malignant (195)-rotated2-sharpened.png,train/malignant/malignant (195).png,3,True,True
train/malignant/malignant (195)-rotated2.png,train/malignant/malignant (195)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (196)-rotated1-rotated1.png,train/malignant/malignant (196)-rotated1-rotated2.png,3,True,True
train/malignant/malignant (196)-rotated1-rotated2.png,train/malignant/malignant (196)-rotated1-rotated32.png,3,True,True
train/malignant/malignant (196)-rotated1-rotated2.png,train/malignant/malignant (196)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (196)-rotated1-rotated2.png,train/malignant/malignant (196)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (196)-rotated2-rotated32.png,train/malignant/malignant (196)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (196)-rotated2-sharpened.png,train/malignant/malignant (196)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (196)-rotated32-rotated1.png,train/malignant/malignant (196)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (197)-rotated1-rotated1.png,train/malignant/malignant (197)-rotated2-rotated2.png,3,True,True
train/malignant/malignant (197)-rotated1-rotated1.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated1-sharpened.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated1.png,train/malignant/malignant (197)-rotated2-rotated2.png,3,True,True
train/malignant/malignant (197)-rotated1.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated2-rotated2.png,train/malignant/malignant (197)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (197)-rotated2-rotated2.png,train/malignant/malignant (197)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated2-rotated2.png,train/malignant/malignant (197)-rotated32.png,3,True,True
train/malignant/malignant (197)-rotated32-rotated2.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated32-sharpened.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-rotated32.png,train/malignant/malignant (197)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (197)-sharpened-sharpened.png,train/malignant/malignant (197)-sharpened.png,3,True,True
train/malignant/malignant (198)-rotated1-rotated32.png,train/malignant/malignant (198)-rotated2.png,3,True,True
train/malignant/malignant (198)-rotated2-rotated1.png,train/malignant/malignant (198)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (198)-rotated2-rotated2.png,train/malignant/malignant (198)-rotated2.png,3,True,True
train/malignant/malignant (198)-rotated2.png,train/malignant/malignant (198)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (198)-rotated2.png,train/malignant/malignant (198)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (198)-rotated32-rotated2.png,train/malignant/malignant (198)-rotated32.png,3,True,True
train/malignant/malignant (199)-rotated1-rotated32.png,train/malignant/malignant (199)-rotated1.png,3,True,True
train/malignant/malignant (199)-rotated2-rotated32.png,train/malignant/malignant (199)-rotated2.png,3,True,True
train/malignant/malignant (199)-rotated2-rotated32.png,train/malignant/malignant (199)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (20)-rotated1-rotated1.png,train/malignant/malignant (20)-rotated1-sharpened.png,3,True,True
train/malignant/malignant (20)-rotated1-rotated2.png,train/malignant/malignant (20)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (20)-rotated1-rotated32.png,train/malignant/malignant (20)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (20)-rotated2-rotated32.png,train/malignant/malignant (20)-rotated2.png,3,True,True
train/malignant/malignant (20)-rotated2-rotated32.png,train/malignant/malignant (20)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (20)-rotated32-rotated1.png,train/malignant/malignant (20)-rotated32.png,3,True,True
train/malignant/malignant (20)-rotated32-sharpened.png,train/malignant/malignant (20)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (20)-rotated32.png,train/malignant/malignant (20)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (200)-rotated1-rotated1.png,train/malignant/malignant (200)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (201)-rotated1-rotated2.png,train/malignant/malignant (201)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (201)-rotated2-rotated2.png,train/malignant/malignant (201)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (201)-rotated2-rotated32.png,train/malignant/malignant (201).png,3,True,True
train/malignant/malignant (201)-rotated2-sharpened.png,train/malignant/malignant (201)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (201)-sharpened-rotated1.png,train/malignant/malignant (201)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (201)-sharpened-sharpened.png,train/malignant/malignant (201)-sharpened.png,3,True,True
train/malignant/malignant (201)-sharpened-sharpened.png,train/malignant/malignant (201).png,3,True,True
train/malignant/malignant (202)-rotated1-sharpened.png,train/malignant/malignant (202)-rotated32.png,3,True,True
train/malignant/malignant (202)-rotated2-rotated1.png,train/malignant/malignant (202)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (202)-rotated32-sharpened.png,train/malignant/malignant (202)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (203)-rotated1-rotated1.png,train/malignant/malignant (203)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (203)-rotated1-rotated1.png,train/malignant/malignant (203)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (203)-rotated32-rotated2.png,train/malignant/malignant (203)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (204)-rotated1-rotated2.png,train/malignant/malignant (204)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (204)-rotated1-sharpened.png,train/malignant/malignant (204)-rotated1.png,3,True,True
train/malignant/malignant (204)-rotated1-sharpened.png,train/malignant/malignant (204)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (205)-rotated1-sharpened.png,train/malignant/malignant (205)-rotated32.png,3,True,True
train/malignant/malignant (205)-sharpened-sharpened.png,train/malignant/malignant (205)-sharpened.png,3,True,True
train/malignant/malignant (205)-sharpened-sharpened.png,train/malignant/malignant (205).png,3,True,True
train/malignant/malignant (206)-rotated2-rotated2.png,train/malignant/malignant (206)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (207)-rotated1-rotated1.png,train/malignant/malignant (207)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (207)-rotated2-rotated32.png,train/malignant/malignant (207)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (207)-rotated2-sharpened.png,train/malignant/malignant (207)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (207)-rotated32-rotated1.png,train/malignant/malignant (207)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (208)-rotated1-rotated2.png,train/malignant/malignant (208)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (208)-rotated2-rotated1.png,train/malignant/malignant (208)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (208)-rotated2-rotated2.png,train/malignant/malignant (208)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (208)-rotated2-sharpened.png,train/malignant/malignant (208)-sharpened.png,3,True,True
train/malignant/malignant (208)-rotated2-sharpened.png,train/malignant/malignant (208).png,3,True,True
train/malignant/malignant (208)-sharpened-rotated1.png,train/malignant/malignant (208)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (208)-sharpened-sharpened.png,train/malignant/malignant (208)-sharpened.png,3,True,True
train/malignant/malignant (208)-sharpened-sharpened.png,train/malignant/malignant (208).png,3,True,True
train/malignant/malignant (209)-rotated1-rotated1.png,train/malignant/malignant (209)-rotated2-rotated2.png,3,True,True
train/malignant/malignant (209)-rotated1-sharpened.png,train/malignant/malignant (209)-rotated2.png,3,True,True
train/malignant/malignant (209)-rotated1.png,train/malignant/malignant (209)-rotated2.png,3,True,True
train/malignant/malignant (209)-rotated2.png,train/malignant/malignant (209)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (209)-sharpened-sharpened.png,train/malignant/malignant (209)-sharpened.png,3,True,True
train/malignant/malignant (21)-rotated1-sharpened.png,train/malignant/malignant (21)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (21)-rotated2-rotated1.png,train/malignant/malignant (21)-rotated2-sharpened.png,3,True,True
train/malignant/malignant (21)-rotated2-rotated32.png,train/malignant/malignant (21)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (21)-rotated32-sharpened.png,train/malignant/malignant (21)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (210)-rotated2-rotated1.png,train/malignant/malignant (210)-rotated2-sharpened.png,3,True,True
train/malignant/malignant (210)-rotated2-rotated1.png,train/malignant/malignant (210)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (22)-rotated1-rotated1.png,train/malignant/malignant (22)-rotated1.png,3,True,True
train/malignant/malignant (22)-rotated1-rotated1.png,train/malignant/malignant (22).png,3,True,True
train/malignant/malignant (22)-rotated1-rotated2.png,train/malignant/malignant (22)-rotated32.png,3,True,True
train/malignant/malignant (22)-rotated1-rotated32.png,train/malignant/malignant (22)-rotated1.png,3,True,True
train/malignant/malignant (22)-rotated1-rotated32.png,train/malignant/malignant (22).png,3,True,True
train/malignant/malignant (22)-rotated1-sharpened.png,train/malignant/malignant (22)-rotated1.png,3,True,True
train/malignant/malignant (22)-rotated1-sharpened.png,train/malignant/malignant (22).png,3,True,True
train/malignant/malignant (22)-rotated1.png,train/malignant/malignant (22)-sharpened.png,3,True,True
train/malignant/malignant (22)-sharpened.png,train/malignant/malignant (22).png,3,True,True
train/malignant/malignant (23)-rotated1-rotated2.png,train/malignant/malignant (23)-rotated2-rotated1.png,3,True,True
train/malignant/malignant (24)-rotated1-rotated1.png,train/malignant/malignant (24)-rotated1-rotated2.png,3,True,True
train/malignant/malignant (24)-rotated1-rotated1.png,train/malignant/malignant (24)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (24)-rotated1-rotated32.png,train/malignant/malignant (24)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (24)-rotated32-rotated2.png,train/malignant/malignant (24)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (25)-rotated1-rotated1.png,train/malignant/malignant (25)-rotated1-rotated2.png,3,True,True
train/malignant/malignant (25)-rotated1-rotated32.png,train/malignant/malignant (25)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (25)-rotated1-sharpened.png,train/malignant/malignant (25)-rotated2-sharpened.png,3,True,True
train/malignant/malignant (25)-rotated2-rotated1.png,train/malignant/malignant (25)-rotated2.png,3,True,True
train/malignant/malignant (25)-rotated2-rotated2.png,train/malignant/malignant (25)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (25)-rotated32-rotated1.png,train/malignant/malignant (25)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (25)-rotated32-rotated1.png,train/malignant/malignant (25)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (25)-rotated32-rotated1.png,train/malignant/malignant (25)-sharpened.png,3,True,True
train/malignant/malignant (25)-rotated32-rotated1.png,train/malignant/malignant (25).png,3,True,True
train/malignant/malignant (25)-rotated32-rotated2.png,train/malignant/malignant (25)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (25)-rotated32-sharpened.png,train/malignant/malignant (25)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (25)-sharpened-sharpened.png,train/malignant/malignant (25)-sharpened.png,3,True,True
train/malignant/malignant (25)-sharpened-sharpened.png,train/malignant/malignant (25).png,3,True,True
train/malignant/malignant (26)-rotated1-rotated1.png,train/malignant/malignant (26)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (26)-rotated1-rotated1.png,train/malignant/malignant (26)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (26)-rotated1-rotated32.png,train/malignant/malignant (26)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (26)-rotated32-rotated1.png,train/malignant/malignant (26)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (26)-sharpened-rotated32.png,train/malignant/malignant (26)-sharpened.png,3,True,True
train/malignant/malignant (26)-sharpened-sharpened.png,train/malignant/malignant (26)-sharpened.png,3,True,True
train/malignant/malignant (27)-rotated1-rotated1.png,train/malignant/malignant (27)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (27)-rotated1-rotated2.png,train/malignant/malignant (27)-rotated1-sharpened.png,3,True,True
train/malignant/malignant (27)-rotated2-rotated32.png,train/malignant/malignant (27)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (27)-rotated2.png,train/malignant/malignant (27)-rotated32.png,3,True,True
train/malignant/malignant (27)-rotated2.png,train/malignant/malignant (27)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (28)-rotated1-rotated1.png,train/malignant/malignant (28)-rotated1-rotated32.png,3,True,True
train/malignant/malignant (28)-rotated1-sharpened.png,train/malignant/malignant (28)-rotated1.png,3,True,True
train/malignant/malignant (28)-rotated1-sharpened.png,train/malignant/malignant (28)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (28)-rotated1-sharpened.png,train/malignant/malignant (28)-sharpened.png,3,True,True
train/malignant/malignant (28)-rotated2-rotated1.png,train/malignant/malignant (28)-rotated32.png,3,True,True
train/malignant/malignant (28)-rotated2-rotated1.png,train/malignant/malignant (28)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (28)-rotated2-rotated2.png,train/malignant/malignant (28)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (28)-rotated2-sharpened.png,train/malignant/malignant (28)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (28)-rotated32-sharpened.png,train/malignant/malignant (28)-rotated32.png,3,True,True
train/malignant/malignant (28)-sharpened-sharpened.png,train/malignant/malignant (28).png,3,True,True
train/malignant/malignant (29)-rotated1-rotated1.png,train/malignant/malignant (29)-rotated2-rotated1.png,3,True,True
train/malignant/malignant (29)-rotated1-rotated32.png,train/malignant/malignant (29)-rotated2.png,3,True,True
train/malignant/malignant (29)-rotated1-rotated32.png,train/malignant/malignant (29)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (29)-rotated1-sharpened.png,train/malignant/malignant (29)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (29)-rotated2-rotated2.png,train/malignant/malignant (29)-rotated32.png,3,True,True
train/malignant/malignant (29)-rotated2-rotated2.png,train/malignant/malignant (29)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (29)-rotated2-rotated32.png,train/malignant/malignant (29)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (29)-rotated32-rotated1.png,train/malignant/malignant (29)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (30)-rotated1-sharpened.png,train/malignant/malignant (30)-rotated2-sharpened.png,3,True,True
train/malignant/malignant (30)-rotated2-sharpened.png,train/malignant/malignant (30)-rotated32.png,3,True,True
train/malignant/malignant (30)-rotated32-rotated1.png,train/malignant/malignant (30)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (31)-rotated1-sharpened.png,train/malignant/malignant (31)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (31)-rotated1-sharpened.png,train/malignant/malignant (31)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (31)-rotated1.png,train/malignant/malignant (31)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (31)-rotated1.png,train/malignant/malignant (31)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (31)-rotated1.png,train/malignant/malignant (31)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated1.png,train/malignant/malignant (31)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated1.png,train/malignant/malignant (31)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated1.png,train/malignant/malignant (31)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated1.png,train/malignant/malignant (31)-sharpened.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated2.png,train/malignant/malignant (31)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated2.png,train/malignant/malignant (31)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated2.png,train/malignant/malignant (31)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated2.png,train/malignant/malignant (31)-sharpened.png,3,True,True
train/malignant/malignant (31)-rotated32-rotated32.png,train/malignant/malignant (31)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (31)-sharpened-rotated32.png,train/malignant/malignant (31)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (31)-sharpened-sharpened.png,train/malignant/malignant (31)-sharpened.png,3,True,True
train/malignant/malignant (31)-sharpened-sharpened.png,train/malignant/malignant (31).png,3,True,True
train/malignant/malignant (32)-rotated1-rotated1.png,train/malignant/malignant (32)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (32)-rotated1-rotated1.png,train/malignant/malignant (32).png,3,True,True
train/malignant/malignant (32)-rotated1-rotated32.png,train/malignant/malignant (32)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (32)-rotated1-sharpened.png,train/malignant/malignant (32)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (32)-rotated2-rotated1.png,train/malignant/malignant (32)-rotated2.png,3,True,True
train/malignant/malignant (32)-rotated2-rotated32.png,train/malignant/malignant (32)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (32)-rotated2-sharpened.png,train/malignant/malignant (32)-rotated32-rotated32.png,3,True,True
train/malignant/malignant (32)-rotated32-rotated1.png,train/malignant/malignant (32)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (33)-rotated1-rotated1.png,train/malignant/malignant (33).png,3,True,True
train/malignant/malignant (33)-rotated1-rotated2.png,train/malignant/malignant (33)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (33)-rotated1-sharpened.png,train/malignant/malignant (33)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (33)-rotated1-sharpened.png,train/malignant/malignant (33)-sharpened.png,3,True,True
train/malignant/malignant (33)-rotated2-sharpened.png,train/malignant/malignant (33)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (33)-rotated2.png,train/malignant/malignant (33).png,3,True,True
train/malignant/malignant (34)-rotated1.png,train/malignant/malignant (92)-sharpened-rotated2.png,3,True,False
train/malignant/malignant (34)-rotated1.png,train/malignant/malignant (92)-sharpened.png,3,True,False
train/malignant/malignant (34)-rotated1.png,train/malignant/malignant (92).png,3,True,False
train/malignant/malignant (34)-rotated2-rotated2.png,train/malignant/malignant (92)-rotated1-rotated2.png,3,True,False
train/malignant/malignant (34)-rotated2-rotated32.png,train/malignant/malignant (34)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (34)-rotated2.png,train/malignant/malignant (34)-sharpened.png,3,True,True
train/malignant/malignant (34)-rotated2.png,train/malignant/malignant (34).png,3,True,True
train/malignant/malignant (34)-rotated2.png,train/malignant/malignant (92)-rotated1.png,3,True,False
train/malignant/malignant (34)-rotated2.png,train/malignant/malignant (92)-rotated32.png,3,True,False
train/malignant/malignant (34)-rotated32-rotated2.png,train/malignant/malignant (34)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (34)-sharpened-rotated1.png,train/malignant/malignant (92)-rotated1-sharpened.png,3,True,False
train/malignant/malignant (34)-sharpened-rotated1.png,train/malignant/malignant (92)-rotated2-rotated2.png,3,True,False
train/malignant/malignant (34)-sharpened-rotated1.png,train/malignant/malignant (92)-rotated32-sharpened.png,3,True,False
train/malignant/malignant (35)-rotated1-rotated2.png,train/malignant/malignant (35)-rotated1.png,3,True,True
train/malignant/malignant (35)-rotated1.png,train/malignant/malignant (35)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (35)-rotated2-rotated1.png,train/malignant/malignant (35)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (35)-rotated2.png,train/malignant/malignant (35)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (35)-rotated32.png,train/malignant/malignant (35)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (35)-sharpened-rotated1.png,train/malignant/malignant (35)-sharpened-sharpened.png,3,True,True
train/malignant/malignant (36)-rotated1-rotated1.png,train/malignant/malignant (36)-rotated1.png,3,True,True
train/malignant/malignant (36)-rotated1-rotated32.png,train/malignant/malignant (36)-rotated1-sharpened.png,3,True,True
train/malignant/malignant (36)-rotated1.png,train/malignant/malignant (36)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (36)-rotated2-rotated2.png,train/malignant/malignant (36)-sharpened-rotated32.png,3,True,True
train/malignant/malignant (36)-sharpened.png,train/malignant/malignant (36).png,3,True,True
train/malignant/malignant (37)-rotated1.png,train/malignant/malignant (37)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (37)-rotated2-rotated1.png,train/malignant/malignant (37)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (37)-rotated2-rotated2.png,train/malignant/malignant (37)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (37)-rotated2.png,train/malignant/malignant (37)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (37)-sharpened.png,train/malignant/malignant (37).png,3,True,True
train/malignant/malignant (38)-sharpened-sharpened.png,train/malignant/malignant (38)-sharpened.png,3,True,True
train/malignant/malignant (39)-rotated1-rotated1.png,train/malignant/malignant (39)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (39)-rotated1-rotated2.png,train/malignant/malignant (39)-rotated1-sharpened.png,3,True,True
train/malignant/malignant (39)-rotated1-rotated2.png,train/malignant/malignant (39)-sharpened.png,3,True,True
train/malignant/malignant (39)-rotated1-rotated2.png,train/malignant/malignant (42)-rotated1-sharpened.png,3,True,False
train/malignant/malignant (39)-rotated1-sharpened.png,train/malignant/malignant (42).png,3,True,False
train/malignant/malignant (39)-rotated2-rotated1.png,train/malignant/malignant (39)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (39)-rotated2-rotated2.png,train/malignant/malignant (42)-rotated2-rotated32.png,3,True,False
train/malignant/malignant (39)-rotated2-sharpened.png,train/malignant/malignant (42)-rotated2-sharpened.png,3,True,False
train/malignant/malignant (39)-rotated2-sharpened.png,train/malignant/malignant (42)-sharpened-rotated32.png,3,True,False
train/malignant/malignant (39)-rotated2.png,train/malignant/malignant (39)-sharpened-rotated1.png,3,True,True
train/malignant/malignant (39)-rotated2.png,train/malignant/malignant (42)-rotated1-sharpened.png,3,True,False
train/malignant/malignant (39)-rotated2.png,train/malignant/malignant (42)-sharpened.png,3,True,False
train/malignant/malignant (39)-rotated32-rotated32.png,train/malignant/malignant (42)-rotated2-sharpened.png,3,True,False
train/malignant/malignant (39)-rotated32-rotated32.png,train/malignant/malignant (42)-sharpened-rotated32.png,3,True,False
train/malignant/malignant (39)-rotated32-sharpened.png,train/malignant/malignant (42)-rotated1-rotated1.png,3,True,False
train/malignant/malignant (39)-rotated32-sharpened.png,train/malignant/malignant (42)-sharpened-rotated1.png,3,True,False
train/malignant/malignant (39)-rotated32-sharpened.png,train/malignant/malignant (42)-sharpened.png,3,True,False
train/malignant/malignant (39)-sharpened-rotated1.png,train/malignant/malignant (39).png,3,True,True
train/malignant/malignant (39)-sharpened-rotated32.png,train/malignant/malignant (42)-rotated2-rotated32.png,3,True,False
train/malignant/malignant (39)-sharpened-sharpened.png,train/malignant/malignant (42)-sharpened-sharpened.png,3,True,False
train/malignant/malignant (39)-sharpened.png,train/malignant/malignant (42).png,3,True,False
train/malignant/malignant (39).png,train/malignant/malignant (42)-rotated1-sharpened.png,3,True,False
train/malignant/malignant (39).png,train/malignant/malignant (42)-sharpened.png,3,True,False
train/malignant/malignant (41)-rotated1-rotated1.png,train/malignant/malignant (41)-rotated32-rotated1.png,3,True,True
train/malignant/malignant (41)-rotated2-rotated32.png,train/malignant/malignant (41)-rotated2.png,3,True,True
train/malignant/malignant (41)-rotated2.png,train/malignant/malignant (41)-sharpened.png,3,True,True
train/malignant/malignant (41)-rotated2.png,train/malignant/malignant (41).png,3,True,True
train/malignant/malignant (41)-sharpened-rotated1.png,train/malignant/malignant (41)-sharpened.png,3,True,True
train/malignant/malignant (41)-sharpened-rotated1.png,train/malignant/malignant (41).png,3,True,True
train/malignant/malignant (42)-rotated1-rotated1.png,train/malignant/malignant (42)-rotated1.png,3,True,True
train/malignant/malignant (42)-rotated1-rotated1.png,train/malignant/malignant (42).png,3,True,True
train/malignant/malignant (42)-rotated1-rotated2.png,train/malignant/malignant (42).png,3,True,True
train/malignant/malignant (42)-rotated1-rotated32.png,train/malignant/malignant (42)-rotated2-rotated32.png,3,True,True
train/malignant/malignant (42)-rotated1.png,train/malignant/malignant (42)-rotated2.png,3,True,True
train/malignant/malignant (42)-rotated32-rotated32.png,train/malignant/malignant (42)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (43)-rotated1-rotated1.png,train/malignant/malignant (43)-rotated32-sharpened.png,3,True,True
train/malignant/malignant (43)-rotated1-rotated2.png,train/malignant/malignant (43)-rotated32.png,3,True,True
train/malignant/malignant (43)-rotated1-rotated2.png,train/malignant/malignant (43)-sharpened.png,3,True,True
train/malignant/malignant (43)-rotated1-rotated2.png,train/malignant/malignant (43).png,3,True,True
train/malignant/malignant (43)-rotated1-rotated32.png,train/malignant/malignant (43)-sharpened-rotated2.png,3,True,True
train/malignant/malignant (43)-rotated1.png,train/malignant/malignant (43)-rotated2.png,3,True,True
train/malignant/malignant (43)-rotated2.png,train/malignant/malignant (43)-rotated32-rotated2.png,3,True,True
train/malignant/malignant (44)-rotated1-rotated2.png,train/malignant/malignant (44)-rotated1-rotated32.png,3,True,True
train/malignant/malignant (44)-rotated2-rotated1.png,train/malignant/malignant (44)-sharpened.png,3,True,True
