file_a,file_b,dhash_hamming,ssim_64
train/malignant/malignant (43)-rotated2-rotated1.png,train/malignant/malignant (43).png,4,0.984772
train/malignant/malignant (43)-rotated2-rotated2.png,train/malignant/malignant (43)-rotated32.png,4,0.984952
train/malignant/malignant (43)-rotated2-rotated2.png,train/malignant/malignant (43).png,4,0.984772
train/malignant/malignant (43)-rotated2-sharpened.png,train/malignant/malignant (43)-sharpened.png,4,0.968494
train/malignant/malignant (43)-rotated32-rotated1.png,train/malignant/malignant (43)-rotated32-rotated32.png,4,0.973457
train/malignant/malignant (43)-rotated32-rotated32.png,train/malignant/malignant (43)-rotated32-sharpened.png,4,0.967364
train/malignant/malignant (43)-rotated32-rotated32.png,train/malignant/malignant (43)-sharpened-rotated2.png,4,0.955922
train/malignant/malignant (43)-sharpened-rotated1.png,train/malignant/malignant (43)-sharpened.png,4,0.978969
train/malignant/malignant (44)-rotated1-rotated1.png,train/malignant/malignant (44)-rotated2.png,4,0.984684
train/malignant/malignant (44)-rotated1-rotated2.png,train/malignant/malignant (44)-sharpened-rotated2.png,4,0.974139
train/malignant/malignant (44)-rotated1-rotated32.png,train/malignant/malignant (44)-sharpened-rotated32.png,4,0.974209
train/malignant/malignant (44)-rotated1.png,train/malignant/malignant (44)-sharpened-rotated32.png,4,0.967503
train/malignant/malignant (44)-rotated2-rotated2.png,train/malignant/malignant (44)-rotated32-sharpened.png,4,0.971908
train/malignant/malignant (44)-rotated2.png,train/malignant/malignant (44)-rotated32-rotated1.png,4,0.988274
train/malignant/malignant (44)-sharpened-sharpened.png,train/malignant/malignant (44)-sharpened.png,4,0.951796
train/malignant/malignant (44)-sharpened-sharpened.png,train/malignant/malignant (44).png,4,0.884441
train/malignant/malignant (45)-rotated1-rotated2.png,train/malignant/malignant (45)-rotated2-rotated32.png,4,0.960181
train/malignant/malignant (45)-rotated1.png,train/malignant/malignant (45)-rotated32-rotated1.png,4,0.999686
train/malignant/malignant (45)-rotated2-sharpened.png,train/malignant/malignant (45)-sharpened-rotated2.png,4,0.946345
train/malignant/malignant (45)-rotated2.png,train/malignant/malignant (45)-rotated32-rotated2.png,4,0.957748
train/malignant/malignant (46)-rotated1-rotated1.png,train/malignant/malignant (46)-rotated1-rotated32.png,4,0.972545
train/malignant/malignant (46)-rotated1-rotated2.png,train/malignant/malignant (46)-rotated2.png,4,0.992821
train/malignant/malignant (46)-rotated1.png,train/malignant/malignant (46)-rotated2-rotated1.png,4,0.940001
train/malignant/malignant (47)-rotated32-rotated1.png,train/malignant/malignant (47)-rotated32-rotated32.png,4,0.972418
train/malignant/malignant (48)-rotated2-rotated2.png,train/malignant/malignant (48)-rotated2.png,4,0.989637
train/malignant/malignant (48)-rotated2.png,train/malignant/malignant (48)-sharpened-rotated2.png,4,0.952818
train/malignant/malignant (48)-sharpened-rotated32.png,train/malignant/malignant (48)-sharpened.png,4,0.992791
train/malignant/malignant (49)-rotated1-rotated1.png,train/malignant/malignant (49)-rotated32-rotated1.png,4,0.985322
train/malignant/malignant (49)-rotated1-rotated1.png,train/malignant/malignant (49)-rotated32-rotated2.png,4,0.985322
train/malignant/malignant (49)-rotated1-rotated2.png,train/malignant/malignant (49)-rotated1-sharpened.png,4,0.921518
train/malignant/malignant (49)-rotated1-rotated2.png,train/malignant/malignant (49)-rotated2-sharpened.png,4,0.941293
train/malignant/malignant (49)-rotated1-rotated2.png,train/malignant/malignant (49)-sharpened-rotated1.png,4,0.942194
train/malignant/malignant (49)-rotated2-rotated2.png,train/malignant/malignant (49)-rotated32-rotated32.png,4,0.983844
train/malignant/malignant (49)-rotated2-sharpened.png,train/malignant/malignant (49)-sharpened-rotated2.png,4,0.965588
train/malignant/malignant (49)-rotated2.png,train/malignant/malignant (49).png,4,0.991255
train/malignant/malignant (49)-rotated32-rotated32.png,train/malignant/malignant (49)-sharpened.png,4,0.948293
train/malignant/malignant (49)-rotated32-sharpened.png,train/malignant/malignant (49).png,4,0.962457
train/malignant/malignant (49)-rotated32.png,train/malignant/malignant (49).png,4,0.991255
train/malignant/malignant (49)-sharpened-rotated1.png,train/malignant/malignant (49)-sharpened-rotated2.png,4,0.965164
train/malignant/malignant (50)-rotated2-sharpened.png,train/malignant/malignant (50)-sharpened-sharpened.png,4,0.830794
train/malignant/malignant (50)-rotated2.png,train/malignant/malignant (50)-rotated32-rotated2.png,4,0.978056
train/malignant/malignant (50)-rotated2.png,train/malignant/malignant (50)-rotated32-sharpened.png,4,0.962838
train/malignant/malignant (50)-rotated32.png,train/malignant/malignant (50)-sharpened-rotated32.png,4,0.966865
train/malignant/malignant (50)-sharpened-sharpened.png,train/malignant/malignant (50)-sharpened.png,4,0.830794
train/malignant/malignant (51)-rotated1-rotated2.png,train/malignant/malignant (51)-rotated2-sharpened.png,4,0.963503
train/malignant/malignant (51)-rotated1-sharpened.png,train/malignant/malignant (51)-rotated1.png,4,0.962787
train/malignant/malignant (51)-rotated1-sharpened.png,train/malignant/malignant (51)-rotated32.png,4,0.942012
train/malignant/malignant (51)-rotated1-sharpened.png,train/malignant/malignant (51)-sharpened-rotated32.png,4,0.976897
train/malignant/malignant (51)-rotated1.png,train/malignant/malignant (51)-sharpened-rotated1.png,4,0.970715
train/malignant/malignant (51)-rotated2-rotated1.png,train/malignant/malignant (51)-sharpened-rotated1.png,4,0.968852
train/malignant/malignant (51)-sharpened-sharpened.png,train/malignant/malignant (51)-sharpened.png,4,0.954535
train/malignant/malignant (51)-sharpened-sharpened.png,train/malignant/malignant (51).png,4,0.878375
train/malignant/malignant (52)-rotated1-rotated1.png,train/malignant/malignant (52)-rotated32.png,4,0.996627
train/malignant/malignant (52)-rotated1-rotated1.png,train/malignant/malignant (52)-sharpened-sharpened.png,4,0.826911
train/malignant/malignant (52)-rotated1-rotated1.png,train/malignant/malignant (52)-sharpened.png,4,0.935436
train/malignant/malignant (52)-rotated1-rotated1.png,train/malignant/malignant (52).png,4,0.994435
train/malignant/malignant (52)-rotated1-rotated2.png,train/malignant/malignant (52)-rotated32-rotated2.png,4,0.904991
train/malignant/malignant (52)-rotated1-sharpened.png,train/malignant/malignant (52)-sharpened-rotated1.png,4,0.979980
train/malignant/malignant (52)-rotated1.png,train/malignant/malignant (52)-rotated2-sharpened.png,4,0.920857
train/malignant/malignant (52)-rotated2-rotated1.png,train/malignant/malignant (52)-rotated2-sharpened.png,4,0.924929
train/malignant/malignant (52)-rotated2-sharpened.png,train/malignant/malignant (52)-rotated2.png,4,0.949958
train/malignant/malignant (53)-rotated1-rotated32.png,train/malignant/malignant (53).png,4,0.848684
train/malignant/malignant (53)-rotated1-sharpened.png,train/malignant/malignant (53)-sharpened.png,4,0.975484
train/malignant/malignant (53)-rotated1-sharpened.png,train/malignant/malignant (53).png,4,0.955713
train/malignant/malignant (53)-rotated2-rotated1.png,train/malignant/malignant (53)-rotated2-sharpened.png,4,0.944654
train/malignant/malignant (53)-rotated2-rotated32.png,train/malignant/malignant (53).png,4,0.848672
train/malignant/malignant (53)-rotated32-rotated2.png,train/malignant/malignant (53)-sharpened-rotated2.png,4,0.907252
train/malignant/malignant (53)-rotated32-sharpened.png,train/malignant/malignant (53).png,4,0.814420
train/malignant/malignant (54)-rotated1-rotated1.png,train/malignant/malignant (54)-rotated32-rotated1.png,4,0.977655
train/malignant/malignant (54)-rotated1-sharpened.png,train/malignant/malignant (54).png,4,0.955842
train/malignant/malignant (54)-sharpened-rotated32.png,train/malignant/malignant (54)-sharpened-sharpened.png,4,0.937665
train/malignant/malignant (55)-rotated1-rotated1.png,train/malignant/malignant (55)-rotated2-sharpened.png,4,0.952115
train/malignant/malignant (55)-rotated1-rotated32.png,train/malignant/malignant (55)-sharpened.png,4,0.959203
train/malignant/malignant (55)-rotated1-sharpened.png,train/malignant/malignant (55)-rotated2-rotated32.png,4,0.963150
train/malignant/malignant (55)-rotated1-sharpened.png,train/malignant/malignant (55)-rotated2-sharpened.png,4,0.992148
train/malignant/malignant (55)-rotated1.png,train/malignant/malignant (55)-rotated2-rotated2.png,4,0.980809
train/malignant/malignant (55)-rotated2-rotated32.png,train/malignant/malignant (55)-rotated2-sharpened.png,4,0.961415
train/malignant/malignant (55)-sharpened-sharpened.png,train/malignant/malignant (55).png,4,0.884433
train/malignant/malignant (56)-rotated1-rotated1.png,train/malignant/malignant (56)-rotated32-rotated2.png,4,0.979668
train/malignant/malignant (56)-rotated1-sharpened.png,train/malignant/malignant (56).png,4,0.960894
train/malignant/malignant (56)-rotated2-rotated1.png,train/malignant/malignant (56)-sharpened-sharpened.png,4,0.828567
train/malignant/malignant (56)-rotated2-rotated1.png,train/malignant/malignant (56)-sharpened.png,4,0.945768
train/malignant/malignant (56)-rotated2-rotated32.png,train/malignant/malignant (56).png,4,0.975981
train/malignant/malignant (56)-rotated2-sharpened.png,train/malignant/malignant (56)-rotated32-rotated32.png,4,0.945715
train/malignant/malignant (56)-rotated32-rotated1.png,train/malignant/malignant (56)-rotated32-rotated32.png,4,0.988683
train/malignant/malignant (56)-rotated32-rotated1.png,train/malignant/malignant (56)-sharpened-rotated1.png,4,0.956657
train/malignant/malignant (56)-rotated32-rotated1.png,train/malignant/malignant (56)-sharpened-rotated32.png,4,0.944794
train/malignant/malignant (56)-rotated32-rotated32.png,train/malignant/malignant (56)-rotated32.png,4,0.979799
train/malignant/malignant (56)-sharpened-rotated1.png,train/malignant/malignant (56).png,4,0.954783
train/malignant/malignant (56)-sharpened-rotated32.png,train/malignant/malignant (56).png,4,0.964914
train/malignant/malignant (57)-rotated1-rotated1.png,train/malignant/malignant (57)-rotated2-rotated32.png,4,0.970522
train/malignant/malignant (57)-rotated1-rotated1.png,train/malignant/malignant (57)-rotated32-rotated2.png,4,0.994932
train/malignant/malignant (57)-rotated1-rotated2.png,train/malignant/malignant (57)-rotated2-sharpened.png,4,0.954251
train/malignant/malignant (57)-rotated1-rotated32.png,train/malignant/malignant (57)-rotated2-rotated32.png,4,0.960375
train/malignant/malignant (57)-rotated1-rotated32.png,train/malignant/malignant (57)-rotated32-rotated2.png,4,0.997702
train/malignant/malignant (57)-rotated1-sharpened.png,train/malignant/malignant (57)-rotated2-rotated32.png,4,0.919727
train/malignant/malignant (57)-rotated1-sharpened.png,train/malignant/malignant (57)-rotated32-rotated2.png,4,0.965583
train/malignant/malignant (57)-rotated1.png,train/malignant/malignant (57)-rotated2-sharpened.png,4,0.969174
train/malignant/malignant (57)-rotated2-rotated2.png,train/malignant/malignant (57)-rotated32.png,4,0.969994
train/malignant/malignant (57)-rotated32-rotated2.png,train/malignant/malignant (57)-sharpened-rotated1.png,4,0.958177
train/malignant/malignant (58)-rotated1.png,train/malignant/malignant (58)-rotated2-rotated1.png,4,0.939049
train/malignant/malignant (58)-rotated2-sharpened.png,train/malignant/malignant (58)-sharpened-rotated2.png,4,0.970419
train/malignant/malignant (58)-rotated2-sharpened.png,train/malignant/malignant (58)-sharpened-sharpened.png,4,0.927934
train/malignant/malignant (58)-rotated2-sharpened.png,train/malignant/malignant (58)-sharpened.png,4,0.970419
train/malignant/malignant (58)-rotated2-sharpened.png,train/malignant/malignant (58).png,4,0.948574
train/malignant/malignant (58)-rotated32-rotated2.png,train/malignant/malignant (58)-rotated32-rotated32.png,4,0.968542
train/malignant/malignant (58)-rotated32-rotated2.png,train/malignant/malignant (58)-sharpened-rotated32.png,4,0.953857
train/malignant/malignant (59)-rotated1-rotated32.png,train/malignant/malignant (59)-rotated32-rotated32.png,4,0.969307
train/malignant/malignant (59)-rotated1-sharpened.png,train/malignant/malignant (59)-rotated32-sharpened.png,4,0.973500
train/malignant/malignant (59)-rotated2-rotated1.png,train/malignant/malignant (59)-rotated2-sharpened.png,4,0.966649
train/malignant/malignant (59)-rotated32-sharpened.png,train/malignant/malignant (59)-sharpened-rotated32.png,4,0.992800
train/malignant/malignant (59)-rotated32-sharpened.png,train/malignant/malignant (59)-sharpened.png,4,0.973500
train/malignant/malignant (60)-rotated1-rotated2.png,train/malignant/malignant (60)-rotated1.png,4,0.994606
train/malignant/malignant (60)-rotated1-rotated32.png,train/malignant/malignant (60)-rotated32-sharpened.png,4,0.934106
train/malignant/malignant (60)-rotated1-sharpened.png,train/malignant/malignant (60)-rotated2-rotated32.png,4,0.968895
train/malignant/malignant (60)-rotated1.png,train/malignant/malignant (60)-rotated2-rotated2.png,4,0.988699
train/malignant/malignant (60)-rotated1.png,train/malignant/malignant (60)-rotated2-rotated32.png,4,0.981651
train/malignant/malignant (60)-rotated2-rotated2.png,train/malignant/malignant (60)-rotated2-rotated32.png,4,0.997956
train/malignant/malignant (61)-rotated1-rotated1.png,train/malignant/malignant (61)-rotated1-sharpened.png,4,0.939749
train/malignant/malignant (61)-rotated1-rotated2.png,train/malignant/malignant (61)-rotated2-rotated2.png,4,0.942922
train/malignant/malignant (61)-rotated1-rotated2.png,train/malignant/malignant (61)-rotated2-sharpened.png,4,0.956038
train/malignant/malignant (61)-rotated1-rotated32.png,train/malignant/malignant (61)-rotated32-rotated1.png,4,0.915121
train/malignant/malignant (63)-rotated1-sharpened.png,train/malignant/malignant (63)-rotated2-rotated2.png,4,0.950612
train/malignant/malignant (63)-rotated2-rotated32.png,train/malignant/malignant (63)-rotated2.png,4,0.968689
train/malignant/malignant (63)-rotated32-rotated1.png,train/malignant/malignant (63)-rotated32-rotated2.png,4,0.998017
train/malignant/malignant (64)-rotated1-sharpened.png,train/malignant/malignant (64)-rotated2.png,4,0.959163
train/malignant/malignant (64)-rotated1-sharpened.png,train/malignant/malignant (64)-rotated32.png,4,0.959163
train/malignant/malignant (64)-rotated1-sharpened.png,train/malignant/malignant (64)-sharpened.png,4,0.974544
train/malignant/malignant (64)-rotated1-sharpened.png,train/malignant/malignant (64).png,4,0.962488
train/malignant/malignant (64)-sharpened-rotated1.png,train/malignant/malignant (64)-sharpened.png,4,0.974113
train/malignant/malignant (64)-sharpened-rotated1.png,train/malignant/malignant (64).png,4,0.959462
train/malignant/malignant (65)-rotated1.png,train/malignant/malignant (65)-rotated2-rotated32.png,4,0.995005
train/malignant/malignant (65)-rotated2-rotated32.png,train/malignant/malignant (65)-rotated32-rotated1.png,4,0.982255
train/malignant/malignant (65)-rotated2-rotated32.png,train/malignant/malignant (65)-sharpened-rotated1.png,4,0.961104
train/malignant/malignant (65)-rotated2-sharpened.png,train/malignant/malignant (65)-rotated32.png,4,0.963130
train/malignant/malignant (65)-rotated2-sharpened.png,train/malignant/malignant (65)-sharpened-sharpened.png,4,0.921914
train/malignant/malignant (66)-rotated1-rotated1.png,train/malignant/malignant (66)-rotated1-sharpened.png,4,0.947622
train/malignant/malignant (66)-rotated1-sharpened.png,train/malignant/malignant (66)-sharpened-sharpened.png,4,0.913236
train/malignant/malignant (66)-rotated1-sharpened.png,train/malignant/malignant (66).png,4,0.959378
train/malignant/malignant (66)-rotated2-rotated32.png,train/malignant/malignant (66)-sharpened-rotated1.png,4,0.962223
train/malignant/malignant (66)-rotated32-rotated2.png,train/malignant/malignant (66)-sharpened.png,4,0.952290
train/malignant/malignant (66)-sharpened-rotated2.png,train/malignant/malignant (66)-sharpened-rotated32.png,4,0.980774
train/malignant/malignant (67)-rotated1-sharpened.png,train/malignant/malignant (67)-sharpened-sharpened.png,4,0.899327
train/malignant/malignant (67)-rotated2-rotated1.png,train/malignant/malignant (67)-rotated32-rotated32.png,4,0.907702
train/malignant/malignant (67)-sharpened-rotated1.png,train/malignant/malignant (67)-sharpened-sharpened.png,4,0.874085
train/malignant/malignant (68)-rotated1-rotated1.png,train/malignant/malignant (68)-rotated1.png,4,0.990466
train/malignant/malignant (68)-rotated1-rotated1.png,train/malignant/malignant (68)-rotated32-rotated2.png,4,0.991108
train/malignant/malignant (68)-rotated1.png,train/malignant/malignant (68)-sharpened-sharpened.png,4,0.743069
train/malignant/malignant (68)-rotated32-rotated2.png,train/malignant/malignant (68)-sharpened-rotated32.png,4,0.867385
train/malignant/malignant (68)-sharpened-sharpened.png,train/malignant/malignant (68).png,4,0.791801
train/malignant/malignant (69)-rotated1-rotated2.png,train/malignant/malignant (69)-rotated1-rotated32.png,4,0.978972
train/malignant/malignant (69)-rotated1-rotated2.png,train/malignant/malignant (69)-rotated2.png,4,0.994282
train/malignant/malignant (69)-rotated1-rotated32.png,train/malignant/malignant (69)-rotated2.png,4,0.994126
train/malignant/malignant (70)-rotated1-rotated1.png,train/malignant/malignant (70).png,4,0.976471
train/malignant/malignant (70)-rotated1-rotated32.png,train/malignant/malignant (70)-rotated32-rotated2.png,4,0.994589
train/malignant/malignant (70)-rotated1.png,train/malignant/malignant (70)-rotated2-sharpened.png,4,0.958970
train/malignant/malignant (70)-rotated32-sharpened.png,train/malignant/malignant (70)-sharpened-rotated32.png,4,0.958651
train/malignant/malignant (70)-sharpened-rotated1.png,train/malignant/malignant (70)-sharpened-sharpened.png,4,0.912826
train/malignant/malignant (70)-sharpened-rotated1.png,train/malignant/malignant (70).png,4,0.967554
train/malignant/malignant (70)-sharpened-rotated2.png,train/malignant/malignant (70)-sharpened-sharpened.png,4,0.912826
train/malignant/malignant (70)-sharpened-rotated2.png,train/malignant/malignant (70).png,4,0.967554
train/malignant/malignant (71)-rotated1-rotated2.png,train/malignant/malignant (71)-rotated2-rotated2.png,4,0.981192
train/malignant/malignant (71)-rotated1-rotated2.png,train/malignant/malignant (71)-rotated2.png,4,0.986114
train/malignant/malignant (71)-rotated2-sharpened.png,train/malignant/malignant (71)-sharpened-rotated1.png,4,0.981254
train/malignant/malignant (71)-sharpened-sharpened.png,train/malignant/malignant (71)-sharpened.png,4,0.720849
train/malignant/malignant (71)-sharpened-sharpened.png,train/malignant/malignant (71).png,4,0.612458
train/malignant/malignant (72)-rotated1-rotated1.png,train/malignant/malignant (72)-rotated2-rotated1.png,4,0.973681
train/malignant/malignant (72)-rotated1-rotated1.png,train/malignant/malignant (72)-sharpened-rotated2.png,4,0.966468
train/malignant/malignant (72)-rotated1.png,train/malignant/malignant (72)-rotated2-rotated1.png,4,0.982929
train/malignant/malignant (72)-rotated2-rotated1.png,train/malignant/malignant (72)-rotated32-rotated32.png,4,0.994640
train/malignant/malignant (72)-rotated2-rotated2.png,train/malignant/malignant (72)-rotated32-sharpened.png,4,0.972966
train/malignant/malignant (72)-rotated2-rotated32.png,train/malignant/malignant (72)-rotated32-rotated2.png,4,0.991478
train/malignant/malignant (72)-rotated2-sharpened.png,train/malignant/malignant (72)-rotated32-sharpened.png,4,0.984391
train/malignant/malignant (72)-rotated2.png,train/malignant/malignant (72)-sharpened-rotated1.png,4,0.965901
train/malignant/malignant (73)-rotated2-rotated1.png,train/malignant/malignant (73)-rotated32-rotated1.png,4,0.972976
train/malignant/malignant (73)-rotated2-rotated1.png,train/malignant/malignant (73)-rotated32-sharpened.png,4,0.914549
train/malignant/malignant (73)-rotated2-rotated2.png,train/malignant/malignant (73)-rotated32-rotated2.png,4,0.970302
train/malignant/malignant (73)-sharpened-sharpened.png,train/malignant/malignant (73)-sharpened.png,4,0.903664
train/malignant/malignant (74)-rotated2-rotated32.png,train/malignant/malignant (74)-rotated2-sharpened.png,4,0.917887
train/malignant/malignant (74)-rotated2-rotated32.png,train/malignant/malignant (74)-rotated32-rotated2.png,4,0.860986
train/malignant/malignant (74)-rotated2-sharpened.png,train/malignant/malignant (74)-rotated32-rotated2.png,4,0.904444
train/malignant/malignant (74)-sharpened-sharpened.png,train/malignant/malignant (74).png,4,0.870207
train/malignant/malignant (76)-rotated1-sharpened.png,train/malignant/malignant (76)-rotated2-rotated1.png,4,0.924989
train/malignant/malignant (76)-rotated2-rotated1.png,train/malignant/malignant (76)-sharpened-sharpened.png,4,0.815425
train/malignant/malignant (76)-rotated2-rotated1.png,train/malignant/malignant (76)-sharpened.png,4,0.951173
train/malignant/malignant (76)-rotated2-rotated1.png,train/malignant/malignant (76).png,4,0.991489
train/malignant/malignant (76)-rotated2-rotated2.png,train/malignant/malignant (76)-rotated2.png,4,0.986968
train/malignant/malignant (76)-rotated2-sharpened.png,train/malignant/malignant (76)-rotated32.png,4,0.934056
train/malignant/malignant (76)-rotated2.png,train/malignant/malignant (76)-rotated32.png,4,0.996648
train/malignant/malignant (77)-rotated1-rotated1.png,train/malignant/malignant (77)-rotated1.png,4,0.976388
train/malignant/malignant (77)-rotated1-rotated1.png,train/malignant/malignant (77)-rotated2-rotated2.png,4,0.986776
train/malignant/malignant (77)-rotated1-rotated2.png,train/malignant/malignant (77)-rotated32-rotated32.png,4,0.976440
train/malignant/malignant (77)-rotated1-rotated2.png,train/malignant/malignant (77)-rotated32-sharpened.png,4,0.945136
train/malignant/malignant (77)-rotated1-sharpened.png,train/malignant/malignant (77).png,4,0.964409
train/malignant/malignant (77)-rotated2-rotated1.png,train/malignant/malignant (77)-rotated32-rotated1.png,4,0.993943
train/malignant/malignant (77)-rotated2-rotated32.png,train/malignant/malignant (77)-rotated32-rotated32.png,4,0.986630
train/malignant/malignant (77)-rotated2-rotated32.png,train/malignant/malignant (77)-rotated32-sharpened.png,4,0.956785
train/malignant/malignant (77)-rotated2-sharpened.png,train/malignant/malignant (77)-sharpened-rotated32.png,4,0.991276
train/malignant/malignant (77)-rotated2-sharpened.png,train/malignant/malignant (77)-sharpened-sharpened.png,4,0.949974
train/malignant/malignant (77)-rotated2-sharpened.png,train/malignant/malignant (77)-sharpened.png,4,0.991276
train/malignant/malignant (77)-rotated32-rotated1.png,train/malignant/malignant (77)-sharpened-rotated2.png,4,0.958941
train/malignant/malignant (77)-rotated32-rotated1.png,train/malignant/malignant (78)-rotated1-rotated2.png,4,0.566896
train/malignant/malignant (78)-rotated1-rotated1.png,train/malignant/malignant (78)-rotated32-rotated1.png,4,0.999863
train/malignant/malignant (78)-rotated1-rotated2.png,train/malignant/malignant (78)-rotated1.png,4,0.978208
train/malignant/malignant (78)-rotated1-rotated32.png,train/malignant/malignant (78)-rotated32-rotated32.png,4,0.980624
train/malignant/malignant (78)-rotated1-rotated32.png,train/malignant/malignant (78)-sharpened-rotated32.png,4,0.962662
train/malignant/malignant (78)-rotated1-sharpened.png,train/malignant/malignant (78)-rotated2-rotated2.png,4,0.968982
train/malignant/malignant (78)-rotated2-sharpened.png,train/malignant/malignant (78)-rotated2.png,4,0.965932
train/malignant/malignant (78)-rotated2-sharpened.png,train/malignant/malignant (78)-rotated32-rotated2.png,4,0.970766
train/malignant/malignant (78)-rotated2-sharpened.png,train/malignant/malignant (78)-sharpened-rotated1.png,4,0.983012
train/malignant/malignant (78)-rotated32-rotated1.png,train/malignant/malignant (78)-rotated32-sharpened.png,4,0.970829
train/malignant/malignant (79)-rotated1-rotated1.png,train/malignant/malignant (79)-rotated1-sharpened.png,4,0.961988
train/malignant/malignant (79)-rotated1-rotated1.png,train/malignant/malignant (79)-sharpened-rotated2.png,4,0.956983
train/malignant/malignant (79)-rotated1-sharpened.png,train/malignant/malignant (79)-rotated2-rotated1.png,4,0.933660
train/malignant/malignant (79)-rotated1.png,train/malignant/malignant (79)-rotated32-rotated2.png,4,0.907160
train/malignant/malignant (79)-rotated2-rotated1.png,train/malignant/malignant (79)-rotated32-rotated1.png,4,0.988495
train/malignant/malignant (79)-rotated2-rotated1.png,train/malignant/malignant (79)-sharpened-rotated2.png,4,0.945389
train/malignant/malignant (79)-rotated2-rotated32.png,train/malignant/malignant (79)-rotated32-rotated2.png,4,0.979646
train/malignant/malignant (79)-rotated2.png,train/malignant/malignant (79)-rotated32-rotated2.png,4,0.940052
train/malignant/malignant (80)-rotated1-rotated1.png,train/malignant/malignant (80).png,4,0.987265
train/malignant/malignant (80)-rotated1-rotated2.png,train/malignant/malignant (80).png,4,0.987265
train/malignant/malignant (80)-rotated1-rotated32.png,train/malignant/malignant (80)-rotated32-rotated1.png,4,0.989349
train/malignant/malignant (80)-rotated1-rotated32.png,train/malignant/malignant (80)-rotated32-sharpened.png,4,0.956208
train/malignant/malignant (80)-rotated1-sharpened.png,train/malignant/malignant (80)-sharpened-rotated1.png,4,0.996844
train/malignant/malignant (80)-rotated1-sharpened.png,train/malignant/malignant (80)-sharpened.png,4,0.996844
train/malignant/malignant (81)-sharpened-rotated1.png,train/malignant/malignant (81)-sharpened.png,4,0.914687
train/malignant/malignant (81)-sharpened-sharpened.png,train/malignant/malignant (81)-sharpened.png,4,0.946807
train/malignant/malignant (81)-sharpened-sharpened.png,train/malignant/malignant (81).png,4,0.900374
train/malignant/malignant (82)-rotated1-rotated2.png,train/malignant/malignant (82)-rotated1.png,4,0.985782
train/malignant/malignant (83)-rotated1-rotated2.png,train/malignant/malignant (83)-rotated2.png,4,0.944024
train/malignant/malignant (83)-rotated1-sharpened.png,train/malignant/malignant (83)-rotated2.png,4,0.905732
train/malignant/malignant (83)-rotated2-rotated1.png,train/malignant/malignant (83)-rotated2.png,4,0.986073
train/malignant/malignant (84)-rotated2-rotated2.png,train/malignant/malignant (84)-rotated32-rotated2.png,4,0.998083
train/malignant/malignant (84)-rotated2-rotated32.png,train/malignant/malignant (84)-rotated2.png,4,0.985785
train/malignant/malignant (84)-rotated2-rotated32.png,train/malignant/malignant (84)-sharpened-rotated2.png,4,0.949461
train/malignant/malignant (84)-rotated2.png,train/malignant/malignant (84)-sharpened-rotated1.png,4,0.952064
train/malignant/malignant (84)-sharpened-rotated1.png,train/malignant/malignant (84)-sharpened-rotated2.png,4,0.976228
train/malignant/malignant (85)-rotated1-rotated1.png,train/malignant/malignant (85)-rotated1-rotated32.png,4,0.970152
train/malignant/malignant (85)-rotated1-rotated2.png,train/malignant/malignant (85)-rotated1-rotated32.png,4,0.992222
train/malignant/malignant (85)-rotated1-rotated32.png,train/malignant/malignant (85)-rotated2.png,4,0.970219
train/malignant/malignant (85)-rotated2-rotated1.png,train/malignant/malignant (85)-rotated32-rotated2.png,4,0.983097
train/malignant/malignant (85)-rotated2-rotated32.png,train/malignant/malignant (85)-sharpened-rotated2.png,4,0.953548
train/malignant/malignant (86)-rotated1-rotated1.png,train/malignant/malignant (86)-rotated1-rotated2.png,4,0.994634
train/malignant/malignant (86)-rotated1-rotated1.png,train/malignant/malignant (86)-rotated2-sharpened.png,4,0.974105
train/malignant/malignant (86)-rotated1-rotated1.png,train/malignant/malignant (86)-rotated32-rotated2.png,4,0.988028
train/malignant/malignant (86)-rotated1-rotated2.png,train/malignant/malignant (86)-rotated32.png,4,0.978194
train/malignant/malignant (86)-rotated1-sharpened.png,train/malignant/malignant (86)-sharpened-rotated1.png,4,0.993509
train/malignant/malignant (86)-rotated2-rotated2.png,train/malignant/malignant (86)-rotated32-rotated32.png,4,0.997793
train/malignant/malignant (86)-rotated2-sharpened.png,train/malignant/malignant (86)-rotated32.png,4,0.959472
train/malignant/malignant (86)-rotated2.png,train/malignant/malignant (86)-rotated32-rotated32.png,4,0.997571
train/malignant/malignant (86)-sharpened-rotated1.png,train/malignant/malignant (86)-sharpened.png,4,0.993509
train/malignant/malignant (86)-sharpened-rotated1.png,train/malignant/malignant (86).png,4,0.981453
train/malignant/malignant (87)-rotated1-rotated2.png,train/malignant/malignant (87)-rotated2-rotated2.png,4,0.992233
train/malignant/malignant (88)-rotated1-rotated1.png,val/malignant/malignant (17)-rotated1.png,4,0.826480
train/malignant/malignant (88)-rotated1-sharpened.png,val/malignant/malignant (17)-rotated1-sharpened.png,4,0.775999
train/malignant/malignant (88)-rotated1.png,val/malignant/malignant (17)-rotated1.png,4,0.834529
train/malignant/malignant (88)-rotated2-rotated1.png,val/malignant/malignant (17)-rotated1-rotated1.png,4,0.831360
train/malignant/malignant (88)-rotated2-rotated1.png,val/malignant/malignant (17)-rotated2-rotated1.png,4,0.827748
train/malignant/malignant (88)-rotated2-rotated2.png,val/malignant/malignant (17)-rotated32-rotated32.png,4,0.738302
