bag_id,source_group_id,bag_label,instance_count,instance_list,instance_md5_list,source_key,source_key_status,splits,multi_split,original_candidate_path
bag-d9d8f837eb1c,grp-d9d8f837eb1c,malignant,21,train/malignant/malignant (176)-rotated1-rotated1.png|train/malignant/malignant (176)-rotated1-rotated2.png|train/malignant/malignant (176)-rotated1-rotated32.png|train/malignant/malignant (176)-rotated1-sharpened.png|train/malignant/malignant (176)-rotated1.png|train/malignant/malignant (176)-rotated2-rotated1.png|train/malignant/malignant (176)-rotated2-rotated2.png|train/malignant/malignant (176)-rotated2-rotated32.png|train/malignant/malignant (176)-rotated2-sharpened.png|train/malignant/malignant (176)-rotated2.png|train/malignant/malignant (176)-rotated32-rotated1.png|train/malignant/malignant (176)-rotated32-rotated2.png|train/malignant/malignant (176)-rotated32-rotated32.png|train/malignant/malignant (176)-rotated32-sharpened.png|train/malignant/malignant (176)-rotated32.png|train/malignant/malignant (176)-sharpened-rotated1.png|train/malignant/malignant (176)-sharpened-rotated2.png|train/malignant/malignant (176)-sharpened-rotated32.png|train/malignant/malignant (176)-sharpened-sharpened.png|train/malignant/malignant (176)-sharpened.png|train/malignant/malignant (176).png,9d19706ce09ad6e6c55b6c5508859c22|7a0784a5ce0c2b9c3a2239afc7b6f5a9|5a0c6a2604745c8d3833bd8a7a87e0c4|d0f708904a8dab8a6ecbfa5cca957893|6437704ca89f3441139a6b893230435f|7272bf168ea7118fc45d6ac1f2ec8d86|13486d23219b46a124d51ee422c68898|7272bf168ea7118fc45d6ac1f2ec8d86|a1423f60d23ec9123bcbcd115e9bf1cc|7a4b7b84312bc97f9d921ad2512de6b7|8e011febb60502c15af8496ac941fde9|2c6a1f9eb2420992f75db5f716c2d165|63ff84252381c7de0b6977fb2620a288|7466f8ef89a590e3a1e6c3bc3a6180c3|1b619b9318e874327982a3c4bb0dcb5d|313ac2eb0030af0e38d88c614baefe32|4eb909768cc05d6a792b1cbed2b018f1|b6af81fadaf03ab1a342e1906d2e93d8|6459794a4c18c6bbcd2a0b97aa809f13|de46964556cb22704f810c74729b428d|4bb22d70ccb54bbb0ce357f0a6664e74,malignant (176),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (176).png
bag-d9e66447fade,grp-d9e66447fade,malignant,21,train/malignant/malignant (160)-rotated1-rotated1.png|train/malignant/malignant (160)-rotated1-rotated2.png|train/malignant/malignant (160)-rotated1-rotated32.png|train/malignant/malignant (160)-rotated1-sharpened.png|train/malignant/malignant (160)-rotated1.png|train/malignant/malignant (160)-rotated2-rotated1.png|train/malignant/malignant (160)-rotated2-rotated2.png|train/malignant/malignant (160)-rotated2-rotated32.png|train/malignant/malignant (160)-rotated2-sharpened.png|train/malignant/malignant (160)-rotated2.png|train/malignant/malignant (160)-rotated32-rotated1.png|train/malignant/malignant (160)-rotated32-rotated2.png|train/malignant/malignant (160)-rotated32-rotated32.png|train/malignant/malignant (160)-rotated32-sharpened.png|train/malignant/malignant (160)-rotated32.png|train/malignant/malignant (160)-sharpened-rotated1.png|train/malignant/malignant (160)-sharpened-rotated2.png|train/malignant/malignant (160)-sharpened-rotated32.png|train/malignant/malignant (160)-sharpened-sharpened.png|train/malignant/malignant (160)-sharpened.png|train/malignant/malignant (160).png,b722f2ee064a12b92d7a99d779de6e4c|d8767227789608a76a850c5ae14455b7|e675fe3d13c27937b3b949c25e677f85|194966b0997fdcb2c2ed74b94bbb8280|657ead64b1b3d58bf6193303d6b39abc|7e6f1de0c14d0400774574440d5dd630|50a2d003b0bf02c81bfdf0e5bf165aba|808e9952ee10803b7a749e71c4437dff|dd2f95f2fca8ee5794c98aaf730178c8|6c2bd32864178cce2976f42518e7ead2|551cab6673a420ca77fd29f3ad857c06|d0e4761d8b2bd160a4325292072f14cf|ff82baf6f6fd3a435c17c88ac0b32720|f54f3798f888a4c77a33a9206906ff05|a1111a64a41d8ae6bf112dcfc964d30e|ccbe86c52a769a846081897a04842d8e|3262542884912ed0a3651f1e01a3b40a|223a754cf94d959259190465b0bb5df1|7e22cdb37b57f1b9404448c5541b76d4|2416c9cc9ab8b1292f72dfc6646d157d|05af0d2f07994fad475b73831b07807b,malignant (160),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (160).png
bag-db8f4fe1a903,grp-db8f4fe1a903,benign,16,train/benign/benign (116)-rotated1-rotated1.png|train/benign/benign (116)-rotated1-rotated2.png|train/benign/benign (116)-rotated1-sharpened.png|train/benign/benign (116)-rotated1.jpg|train/benign/benign (116)-rotated1.png|train/benign/benign (116)-rotated2-rotated1.png|train/benign/benign (116)-rotated2-rotated2.png|train/benign/benign (116)-rotated2-sharpened.png|train/benign/benign (116)-rotated2.jpg|train/benign/benign (116)-rotated2.png|train/benign/benign (116)-sharpened-rotated1.png|train/benign/benign (116)-sharpened-rotated2.png|train/benign/benign (116)-sharpened-sharpened.png|train/benign/benign (116)-sharpened.jpg|train/benign/benign (116)-sharpened.png|train/benign/benign (116).png,63d71340afee1af2fef74aea906ea8c4|af7596e7e5004b9299897acdc407dad2|6e9912a79e0f083e3a292bdc604dfd91|34968aac664d1ee0da74aa649d6e800b|0986a5d431fc1f6fe5da358eede0fea4|82477bca05d24fde06579b38982eb403|97c015b0825b5dbfcb839cdf2a88a3e8|41a9e0c6c780483b32dd43edb8878bcc|e08beb3dbeaede3474d25c3119e4628d|5891019d7a63f93b412ac946efcf9cba|3220a59a62b440e46437ff0603b8bfff|fcaa7ac37acd26e6a71c24fdabf522d0|549925b4b965146aab3f49d419c76e5b|7a6a7443e0702f79bccaf6067d4726b5|4d0987834e7087f7b91b75756440e485|50272b0b90dc72dd434995915cba4098,benign (116),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (116).png
bag-dc06414f7b71,grp-dc06414f7b71,malignant,21,train/malignant/malignant (97)-rotated1-rotated1.png|train/malignant/malignant (97)-rotated1-rotated2.png|train/malignant/malignant (97)-rotated1-rotated32.png|train/malignant/malignant (97)-rotated1-sharpened.png|train/malignant/malignant (97)-rotated1.png|train/malignant/malignant (97)-rotated2-rotated1.png|train/malignant/malignant (97)-rotated2-rotated2.png|train/malignant/malignant (97)-rotated2-rotated32.png|train/malignant/malignant (97)-rotated2-sharpened.png|train/malignant/malignant (97)-rotated2.png|train/malignant/malignant (97)-rotated32-rotated1.png|train/malignant/malignant (97)-rotated32-rotated2.png|train/malignant/malignant (97)-rotated32-rotated32.png|train/malignant/malignant (97)-rotated32-sharpened.png|train/malignant/malignant (97)-rotated32.png|train/malignant/malignant (97)-sharpened-rotated1.png|train/malignant/malignant (97)-sharpened-rotated2.png|train/malignant/malignant (97)-sharpened-rotated32.png|train/malignant/malignant (97)-sharpened-sharpened.png|train/malignant/malignant (97)-sharpened.png|train/malignant/malignant (97).png,de6239abf6dc3d2a7d23cafde4a53980|2fc937a919e88068572058f63933707a|985214a8fd7ed8be79a1a05df60c6fe8|9ec05bb711e9fa4aef2a55cccd69c064|1f7873c18f59325e2b9cb0d1749098f8|0d08eb0ea8f306418fedc0335ee2c79a|c377463f7de129250476adc5158284ed|cda4fa5c7e0fa777c06809b661e40531|2032f433da2c64df814f1c74e82eb4bb|064bae08e1d2c45711a90498d902cfce|10e99e8d6cc59d6d513f9e9193a8d87e|61be158d9f803ee6b6a72d10c8c32006|9384cdf702fc1754596df2c13b2618d1|8df9a285565d535b9169db83d9453974|37b9f20f52575c413bf002faed57bf28|3a5ce9350db820c1ed54b237c09e9d51|d82ed5310c7ad69c86f7958fcdb10449|2dbe5fc4b1b9abab0b3cb478983c5d6c|a173c80043a9a8ad231eb79b42c615ea|9ec05bb711e9fa4aef2a55cccd69c064|a3d674114ef078e13658b5329ccb5f25,malignant (97),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (97).png
bag-dc3e49678e9b,grp-dc3e49678e9b,malignant,21,train/malignant/malignant (190)-rotated1-rotated1.png|train/malignant/malignant (190)-rotated1-rotated2.png|train/malignant/malignant (190)-rotated1-rotated32.png|train/malignant/malignant (190)-rotated1-sharpened.png|train/malignant/malignant (190)-rotated1.png|train/malignant/malignant (190)-rotated2-rotated1.png|train/malignant/malignant (190)-rotated2-rotated2.png|train/malignant/malignant (190)-rotated2-rotated32.png|train/malignant/malignant (190)-rotated2-sharpened.png|train/malignant/malignant (190)-rotated2.png|train/malignant/malignant (190)-rotated32-rotated1.png|train/malignant/malignant (190)-rotated32-rotated2.png|train/malignant/malignant (190)-rotated32-rotated32.png|train/malignant/malignant (190)-rotated32-sharpened.png|train/malignant/malignant (190)-rotated32.png|train/malignant/malignant (190)-sharpened-rotated1.png|train/malignant/malignant (190)-sharpened-rotated2.png|train/malignant/malignant (190)-sharpened-rotated32.png|train/malignant/malignant (190)-sharpened-sharpened.png|train/malignant/malignant (190)-sharpened.png|train/malignant/malignant (190).png,4b172f2ee50bd086ea6337fdc5da46e6|ed0c9c32f4a409d8d9c1598deb8ed695|5ee32f07814ae368fb911cc853fcbdde|4ce65a94213e708002b343e917a95773|c8d421993a203a7ac630de169f0f2ece|c75c1c2ea6d645ccf5e9f862e1bb208c|250d43406553bdf3c6a4cb23b2537095|1f0a9988fa361574e5a629478d1e23dd|51e98865117be144c9c3979a94510474|726ac989f0f493ec8a219be416685f80|acb4c7b810cac29dba8f967da4427d28|67640bdbed187a8080a25d8a38262704|43749be12a41431956a5f1ba2add7076|7da634c70cb3c207bf8111b349478e72|fbf347031aebbd026534352a9da17cf5|d62b4de9bda897796dd28821121a9cc7|a5aa902501febc8e01191b2bb8017ec3|1ef0132d0da16833ed5b5e9bccfcf135|7c23b2d71ed58adc1936dc33148714ee|2c19eabf3d487c7bcd18774ae6fb6a0c|448fe4e3cace50eeb21055675c052dd0,malignant (190),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (190).png
bag-dc413a80844e,grp-dc413a80844e,malignant,21,train/malignant/malignant (53)-rotated1-rotated1.png|train/malignant/malignant (53)-rotated1-rotated2.png|train/malignant/malignant (53)-rotated1-rotated32.png|train/malignant/malignant (53)-rotated1-sharpened.png|train/malignant/malignant (53)-rotated1.png|train/malignant/malignant (53)-rotated2-rotated1.png|train/malignant/malignant (53)-rotated2-rotated2.png|train/malignant/malignant (53)-rotated2-rotated32.png|train/malignant/malignant (53)-rotated2-sharpened.png|train/malignant/malignant (53)-rotated2.png|train/malignant/malignant (53)-rotated32-rotated1.png|train/malignant/malignant (53)-rotated32-rotated2.png|train/malignant/malignant (53)-rotated32-rotated32.png|train/malignant/malignant (53)-rotated32-sharpened.png|train/malignant/malignant (53)-rotated32.png|train/malignant/malignant (53)-sharpened-rotated1.png|train/malignant/malignant (53)-sharpened-rotated2.png|train/malignant/malignant (53)-sharpened-rotated32.png|train/malignant/malignant (53)-sharpened-sharpened.png|train/malignant/malignant (53)-sharpened.png|train/malignant/malignant (53).png,5803c8eba349ce40d68b35b959fdb262|553f83615d87a54e39667f29182ee6b2|2f61d22102831ad5aaf8653cf6321b8b|74078cd8859f501cb13dc395e1075958|a6ff9a0c05b73a44527ba62962715957|30559c5fb0c89b40af0e39f27106bdb3|b6e6c41336cd21724a4f475564941460|0e47b2156639b6c1cf24c48c611df5b2|079f45195f468093d59ed10e7834e39a|fc188c03173d965c7eef04f31210c785|21e5dabefbc0ecc3337807c08ad1bb27|d73388f914786f5f80929cfc06bc6b53|6b88cd8c64fe6557c674f08f5f13720e|c46918a38232f583b0d057b2c200492d|daaefb935c647f7fcc313cc3c5703323|e47cac3fa4962ddb6dd7836c557a074b|6cb893553db8e4f170167511e88f2100|aefafc8a08ed00e0f5f6de9b44715086|373b7624f5e413dbd8737b6f9a5566b1|9b801bb74a0ed700e46d3550d53d4d2a|ccc8b938d1e41cc15d126d254e5b451c,malignant (53),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (53).png
bag-dd8e39f382e6,grp-dd8e39f382e6,benign,16,train/benign/benign (151)-rotated1-rotated1.png|train/benign/benign (151)-rotated1-rotated2.png|train/benign/benign (151)-rotated1-sharpened.png|train/benign/benign (151)-rotated1.jpg|train/benign/benign (151)-rotated1.png|train/benign/benign (151)-rotated2-rotated1.png|train/benign/benign (151)-rotated2-rotated2.png|train/benign/benign (151)-rotated2-sharpened.png|train/benign/benign (151)-rotated2.jpg|train/benign/benign (151)-rotated2.png|train/benign/benign (151)-sharpened-rotated1.png|train/benign/benign (151)-sharpened-rotated2.png|train/benign/benign (151)-sharpened-sharpened.png|train/benign/benign (151)-sharpened.jpg|train/benign/benign (151)-sharpened.png|train/benign/benign (151).png,9d5374eebcf674549ec432c2b0bdd1a9|527203b12d0f61d8b8005339501f123c|3a2c642c1215face7af18a30f3432e4d|bf2758601321efe87a3323961892b37c|2b0a3c5791df45ee29a254a3063db714|292c12de6f43c345ee3670ed176d2259|7df418c0de0e680b38a7c797e13bfe57|164de4ff2bb6d9c69fa69f687dc03f43|a217d954aaccd395853f0a16b2b0e1ca|0408a3c602a997bf8ffc028a9c49b5e0|bbfffcfd7fd9aaa5528f297f1872f76b|4f459fea5b6cc46dcfedefc21d4e38c4|3432dbd4a6fae149c152224da2bd783f|284888d7faa8c77cc040cf357c5a74ae|4d4bdc4f14900e0f90c6b00288c65143|eb5e2f7d5d30947868c046ba54c4a2ad,benign (151),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (151).png
bag-ddec423d1fef,grp-ddec423d1fef,benign,16,train/benign/benign (60)-rotated1-rotated1.png|train/benign/benign (60)-rotated1-rotated2.png|train/benign/benign (60)-rotated1-sharpened.png|train/benign/benign (60)-rotated1.jpg|train/benign/benign (60)-rotated1.png|train/benign/benign (60)-rotated2-rotated1.png|train/benign/benign (60)-rotated2-rotated2.png|train/benign/benign (60)-rotated2-sharpened.png|train/benign/benign (60)-rotated2.jpg|train/benign/benign (60)-rotated2.png|train/benign/benign (60)-sharpened-rotated1.png|train/benign/benign (60)-sharpened-rotated2.png|train/benign/benign (60)-sharpened-sharpened.png|train/benign/benign (60)-sharpened.jpg|train/benign/benign (60)-sharpened.png|train/benign/benign (60).png,b35cb6f9d0260237f14406c026735b23|95e38cc31387d5b610637c1d2ffe0b2b|07cc2e02d432a142847e71c87f464b2f|72b9cca1b5b3fa699dcc7a8e3d6abbae|5353dbe32e5c577f9054de19ed33a5a2|3bbc2e54f7a75cb7c782977b3a5c67b7|4a0d601b545d215ae91072168ee163e3|7556e8db3b3f425ea0c2e082ad54c145|b4781c13f79e8211c855cb9332305365|9667b3e4555273da154738969c7e0db3|7732d552786119ce53acea70b821dc55|fdd711f6c3d04f0da3fa3255d6fce29f|1e31a0c4bee8b7b634e868e24785b958|431ffac387b545cb5c087e2b7daf4997|45be83d1dfebfae62fe16a4cb0edee6b|71a9466c2023512c1ce059d5125136e0,benign (60),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (60).png
bag-de01b035cecc,grp-de01b035cecc,malignant,21,train/malignant/malignant (164)-rotated1-rotated1.png|train/malignant/malignant (164)-rotated1-rotated2.png|train/malignant/malignant (164)-rotated1-rotated32.png|train/malignant/malignant (164)-rotated1-sharpened.png|train/malignant/malignant (164)-rotated1.png|train/malignant/malignant (164)-rotated2-rotated1.png|train/malignant/malignant (164)-rotated2-rotated2.png|train/malignant/malignant (164)-rotated2-rotated32.png|train/malignant/malignant (164)-rotated2-sharpened.png|train/malignant/malignant (164)-rotated2.png|train/malignant/malignant (164)-rotated32-rotated1.png|train/malignant/malignant (164)-rotated32-rotated2.png|train/malignant/malignant (164)-rotated32-rotated32.png|train/malignant/malignant (164)-rotated32-sharpened.png|train/malignant/malignant (164)-rotated32.png|train/malignant/malignant (164)-sharpened-rotated1.png|train/malignant/malignant (164)-sharpened-rotated2.png|train/malignant/malignant (164)-sharpened-rotated32.png|train/malignant/malignant (164)-sharpened-sharpened.png|train/malignant/malignant (164)-sharpened.png|train/malignant/malignant (164).png,ffd2864aa1b323c801c2f99ab7baadd3|8376ed27eb7f4b9614e597a2eeec40f4|f1430bea154959e11f295d929291a326|1931ead1109bf5e7a5561a0472a379d9|337d527596f4c6f6fee48d9607ae7b30|02c870622fcafe50ba201695e75a879d|2335ca37b29d8a3d4c73a41badda1a42|a46b7e870821f8e89d303c0dba7cdf63|91f1c264f521d0f2db0bcce65857c312|881537e2bf67278a0c839d048d068e70|8757933b414178a56da77ccfcdd8824a|5dba9970dc94d3e850c5318022456577|88a3fbb4aa66a958df53c80b2b0efe90|3ad23e87d01e910428bf3c1e978227f7|0fde5cb916783ce806dda32dc565ccb7|c55697cf0b99da82f1831e2db874262c|5fbb70dff71a12c301fc1d3e1bf13c6a|b05b3d55268377c973ac260a9794755a|ea3da938f68a06f7a25af021cd2dfe8f|9bab2546131528673a0de5aa2e0ced89|905386db4828c219fedb13260a87dedd,malignant (164),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (164).png
bag-de68c9ffd591,grp-de68c9ffd591,benign,16,train/benign/benign (57)-rotated1-rotated1.png|train/benign/benign (57)-rotated1-rotated2.png|train/benign/benign (57)-rotated1-sharpened.png|train/benign/benign (57)-rotated1.jpg|train/benign/benign (57)-rotated1.png|train/benign/benign (57)-rotated2-rotated1.png|train/benign/benign (57)-rotated2-rotated2.png|train/benign/benign (57)-rotated2-sharpened.png|train/benign/benign (57)-rotated2.jpg|train/benign/benign (57)-rotated2.png|train/benign/benign (57)-sharpened-rotated1.png|train/benign/benign (57)-sharpened-rotated2.png|train/benign/benign (57)-sharpened-sharpened.png|train/benign/benign (57)-sharpened.jpg|train/benign/benign (57)-sharpened.png|train/benign/benign (57).png,85ce01b57302fd4d7f66bd52b5368847|4bbd30f5f4712c2e08adba9aa1fea061|f8b6e69c7d6839a4b1c0de18ee5c3e68|d672f2b870bf5cf0dc3acf0385adc020|492372d87d4698442dc639533ed78f90|fff31acfbe7ace92d4176c106ded645d|38a4f03753da3b46efe970ae18c32477|b2de21138569fd8db6c95703b7422819|13115bf5199b5a96d027d9e0b3219062|6b951f90e880b6edd2f607e3f2e9ddf2|807b925a8c901de92e111fc52462c47c|e924cfdde4cec64cb2db74d0e153f9ac|f5fd6ed0b75adc399020981a6eea32df|57d19ce153fc23457196dcb31c78172d|a6335e4e4e8f2f324bd0106d2b17b84a|d6132ae4fb205f0716911ed972a84d43,benign (57),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (57).png
bag-de8ad7c62586,grp-de8ad7c62586,malignant,21,train/malignant/malignant (187)-rotated1-rotated1.png|train/malignant/malignant (187)-rotated1-rotated2.png|train/malignant/malignant (187)-rotated1-rotated32.png|train/malignant/malignant (187)-rotated1-sharpened.png|train/malignant/malignant (187)-rotated1.png|train/malignant/malignant (187)-rotated2-rotated1.png|train/malignant/malignant (187)-rotated2-rotated2.png|train/malignant/malignant (187)-rotated2-rotated32.png|train/malignant/malignant (187)-rotated2-sharpened.png|train/malignant/malignant (187)-rotated2.png|train/malignant/malignant (187)-rotated32-rotated1.png|train/malignant/malignant (187)-rotated32-rotated2.png|train/malignant/malignant (187)-rotated32-rotated32.png|train/malignant/malignant (187)-rotated32-sharpened.png|train/malignant/malignant (187)-rotated32.png|train/malignant/malignant (187)-sharpened-rotated1.png|train/malignant/malignant (187)-sharpened-rotated2.png|train/malignant/malignant (187)-sharpened-rotated32.png|train/malignant/malignant (187)-sharpened-sharpened.png|train/malignant/malignant (187)-sharpened.png|train/malignant/malignant (187).png,4021cf68b2ef4a944497238d236f6aab|32bfd7be57a6b31900b18c0cfd5c49e5|4f9fc78febc2be9e0a8d057fda2441cb|94bfd25087261612d6d73ee264c4acfb|fe63a3a14646405821828f3d2ffa0df2|0f9033629d6a9deae9dc2ad449d7f75f|762d23c075e7d2e39a9d0fc94123daba|e8ea693c765492cdb601767e331ccc32|b9c19a429828a1ed99a55888b3bf96e5|78ab0d336f0833f2127a3bb1e64dbd6f|f7bbd2c3c5497272d4f0a88ebed15707|9eac7fe080bed66d9ffc35f5904cfc60|fa529ac918b42385bce95917165776b2|6b3684685d3334fe3e99ee01e25fd089|824457094582d0007de5b5f48f69f2e5|4ecf575b33bcad91416015caa7da6f65|8bcbc6d7ef0caf33bcf71db01f05a061|5f9cf772e4702976c7b17bc3d32e0135|69d2141730912547e05055a72fb5d1f9|797c33bb26fa792b2739c8f08159b548|9853477c149b4aa69251d81490807c34,malignant (187),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (187).png
bag-deb68c528ef1,grp-deb68c528ef1,malignant,21,train/malignant/malignant (69)-rotated1-rotated1.png|train/malignant/malignant (69)-rotated1-rotated2.png|train/malignant/malignant (69)-rotated1-rotated32.png|train/malignant/malignant (69)-rotated1-sharpened.png|train/malignant/malignant (69)-rotated1.png|train/malignant/malignant (69)-rotated2-rotated1.png|train/malignant/malignant (69)-rotated2-rotated2.png|train/malignant/malignant (69)-rotated2-rotated32.png|train/malignant/malignant (69)-rotated2-sharpened.png|train/malignant/malignant (69)-rotated2.png|train/malignant/malignant (69)-rotated32-rotated1.png|train/malignant/malignant (69)-rotated32-rotated2.png|train/malignant/malignant (69)-rotated32-rotated32.png|train/malignant/malignant (69)-rotated32-sharpened.png|train/malignant/malignant (69)-rotated32.png|train/malignant/malignant (69)-sharpened-rotated1.png|train/malignant/malignant (69)-sharpened-rotated2.png|train/malignant/malignant (69)-sharpened-rotated32.png|train/malignant/malignant (69)-sharpened-sharpened.png|train/malignant/malignant (69)-sharpened.png|train/malignant/malignant (69).png,780d15336564296ccbdb5b19c015d57a|f7b82ee2bdf4049c96fe354c5115fff0|99ba92c6f7ac172e97217dfdca4f1109|da97668de98a67720ea6639c2f3c080f|d36b27176dcc582b36ba14259c49d64c|077c10797773971c0c0f476c9ef0a3a5|077c10797773971c0c0f476c9ef0a3a5|8798f796f0944d33ada0b1a7e80dedd0|0d06e3234409bcf76217380439a8cbe7|677867b61b5885e875d85adcae090a28|511b4023779cf8a913f21091e132c500|8a8a9501f37b0b58f571efb30d184476|d66365bb1e96bc0a30a4860e97af10c2|617ebd7d361e5d859733cdfe2cf5f3b8|49e4c12a0fb15fa1684ddb9d9cfaad7b|2cd5d83387a58df64a7746b29eb23c0f|e33ab17393b44db0f762bf26666b5daf|67ed168918afed0d4ad13e92b709a6fd|3e90cac3b73f54a99c0d33dcc4229cc4|650c5ecb709d927a8a878932b1648eb7|87d216c4529421d650923f66d40bde89,malignant (69),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (69).png
bag-df2474d7dbe3,grp-df2474d7dbe3,benign,16,train/benign/benign (284)-rotated1-rotated1.png|train/benign/benign (284)-rotated1-rotated2.png|train/benign/benign (284)-rotated1-sharpened.png|train/benign/benign (284)-rotated1.jpg|train/benign/benign (284)-rotated1.png|train/benign/benign (284)-rotated2-rotated1.png|train/benign/benign (284)-rotated2-rotated2.png|train/benign/benign (284)-rotated2-sharpened.png|train/benign/benign (284)-rotated2.jpg|train/benign/benign (284)-rotated2.png|train/benign/benign (284)-sharpened-rotated1.png|train/benign/benign (284)-sharpened-rotated2.png|train/benign/benign (284)-sharpened-sharpened.png|train/benign/benign (284)-sharpened.jpg|train/benign/benign (284)-sharpened.png|train/benign/benign (284).png,a909cb7c19514573b7de8be6b0ed8305|a5b3236651536da777e21595a18704db|aefa031451a5250aa00d4c537ec78aa8|cb1bd23c9c859f49dad737933070c66a|e4372787954e9adcf8a68ac00f606c06|a3d19b065a4a232a74f037fe44026010|8babf747e9e4d4ff0e5e0e4dede43c19|50f4fdbfc72b0381cc3af7c8acd8e3a7|4a64bf4bcc435c216bcaa9f7b11d1edb|b55fc349672f08ebcc6cb872822de3d6|9c4c289649bfa2968948a013c285683a|ac388872e877ce8961dddfd1d0a92456|ddcad8976d7eeed5c15c0c717fdeb16c|bb51bfea29ddcdc89382559637c3c9ad|fb5d25be0c4bc3f55a4d57e5db6d1fa0|76ad70979f79346bc9f67977894c1901,benign (284),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (284).png
bag-df2e91c6c622,grp-df2e91c6c622,benign,16,train/benign/benign (37)-rotated1-rotated1.png|train/benign/benign (37)-rotated1-rotated2.png|train/benign/benign (37)-rotated1-sharpened.png|train/benign/benign (37)-rotated1.jpg|train/benign/benign (37)-rotated1.png|train/benign/benign (37)-rotated2-rotated1.png|train/benign/benign (37)-rotated2-rotated2.png|train/benign/benign (37)-rotated2-sharpened.png|train/benign/benign (37)-rotated2.jpg|train/benign/benign (37)-rotated2.png|train/benign/benign (37)-sharpened-rotated1.png|train/benign/benign (37)-sharpened-rotated2.png|train/benign/benign (37)-sharpened-sharpened.png|train/benign/benign (37)-sharpened.jpg|train/benign/benign (37)-sharpened.png|train/benign/benign (37).png,a329edafbfb43edf84420f2bbda63637|4b28ca74845ff4d66b8c480eb3e57058|ca87454f18c26bb536aaa9dcd56a7d4f|330054b1174aa8c2da03b7e12530c1cc|1d36d5d1fb62f21aa689f14b2002f7f5|e8be380e53169775d5e416f5fb8f4a23|709fea8669def85082065f09ed70fd0b|ac7c7da734913faf34c8cd56a45c64fe|7067f9d927ad74d01d0289f0a5cbfb78|a3ed4ba9f924042c9af1a7100620ecbe|4180e7ff7549c4b6936baf57c1eb970a|400b7886f9546ea410d854cca5fb425c|eb79906a147934b50a7278d4de8b95d4|df25d3f3db046d6ff8d82f1a6e642b47|57f49973ffe9f0859d145a8ae1b35b2b|b103b95190213a63ace23c5e7c3b1d96,benign (37),inferred_from_filename_not_verified_identifier,train,False,train/benign/benign (37).png
bag-dffa2a3662bd,grp-dffa2a3662bd,malignant,21,train/malignant/malignant (193)-rotated1-rotated1.png|train/malignant/malignant (193)-rotated1-rotated2.png|train/malignant/malignant (193)-rotated1-rotated32.png|train/malignant/malignant (193)-rotated1-sharpened.png|train/malignant/malignant (193)-rotated1.png|train/malignant/malignant (193)-rotated2-rotated1.png|train/malignant/malignant (193)-rotated2-rotated2.png|train/malignant/malignant (193)-rotated2-rotated32.png|train/malignant/malignant (193)-rotated2-sharpened.png|train/malignant/malignant (193)-rotated2.png|train/malignant/malignant (193)-rotated32-rotated1.png|train/malignant/malignant (193)-rotated32-rotated2.png|train/malignant/malignant (193)-rotated32-rotated32.png|train/malignant/malignant (193)-rotated32-sharpened.png|train/malignant/malignant (193)-rotated32.png|train/malignant/malignant (193)-sharpened-rotated1.png|train/malignant/malignant (193)-sharpened-rotated2.png|train/malignant/malignant (193)-sharpened-rotated32.png|train/malignant/malignant (193)-sharpened-sharpened.png|train/malignant/malignant (193)-sharpened.png|train/malignant/malignant (193).png,8614d29f059a505721fa1affe9865ed3|f773e2420a64d0aa5374fc65eb5ed5d6|c72f98163a4ac8da34832f7d7ec85185|77437a4924139ee7ccbcca951fc20ceb|1825608b89cbfb0ba248d809842003b7|852bb37d6a5857a84bf9436c41c2181b|2c087481969c60c37a2a0187240d83af|76f920c49c03e0f341ddb171d7fdfed3|77437a4924139ee7ccbcca951fc20ceb|06bba0b911d1ba66f8aec025c6f75297|2fd46e6241dafdd92aa3efb1000c1889|ec875ab10fd3a79e3fd327eda40e1770|5fb5fc4779a52860f1713a3b59029b35|0edb35d6844ca854ceea7c86d5a7d9f5|b0cc850708f4218cb14ee4fc887b55c3|97dd385c177454b1fc7a9a01d16929bd|566c223d2388c2e217e83a8da5213f23|c56f57e1f13fd5a3e8e3865bd5d0494b|6e3b0fe9c3a935f5fc93191a9c0edd9b|403b51d2b9c73ba2296b66929f59ca7b|fce612e9236bac7e2b25f3f9dfe85a81,malignant (193),inferred_from_filename_not_verified_identifier,train,False,train/malignant/malignant (193).png
