path,split,class_dir,md5,source_key,chain,source_group_id,group_size,group_splits,group_label,role,role_confidence,role_rule,duplicate_group,near_duplicate_group,near_dup_candidate,dhash_to_original,grouping_confidence,grouping_basis,source_key_status,ungrouped_low_confidence
train/benign/benign (227)-rotated2-rotated1.png,train,benign,b32af46a6e33ad03b90db05b9a2fa9a3,benign (227),rotated2|rotated1,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-25c8fdbfdfeb,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-rotated2-rotated2.png,train,benign,02fac967ded7df84a66becca052d1557,benign (227),rotated2|rotated2,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c01c4fdffd6b,True,24,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-rotated2-sharpened.png,train,benign,2a23c0de7461e206407995ffe901a035,benign (227),rotated2|sharpened,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-25c8fdbfdfeb,True,9,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-rotated2.jpg,train,benign,03a0d89ccdbead9646349e37188f8a1d,benign (227),rotated2,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-7a18e48dfbf4,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-rotated2.png,train,benign,b1f4ae070c709789f0fb176c8d0e8bf4,benign (227),rotated2,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-d0b321d36e2f,True,24,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-sharpened-rotated1.png,train,benign,179b3215679c5642e5a5b28b90850667,benign (227),sharpened|rotated1,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,exact-179b3215679c,near-25c8fdbfdfeb,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-sharpened-rotated2.png,train,benign,d89285139e1b069c1d0ba10face2cec7,benign (227),sharpened|rotated2,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-c01c4fdffd6b,True,29,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-sharpened-sharpened.png,train,benign,776409e67d443c23c8a3e6c65448b033,benign (227),sharpened|sharpened,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-25c8fdbfdfeb,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-sharpened.jpg,train,benign,de7282810cb00058c7d0fc0c595347fa,benign (227),sharpened,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,,near-25c8fdbfdfeb,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227)-sharpened.png,train,benign,179b3215679c5642e5a5b28b90850667,benign (227),sharpened,grp-73aa485a4b0d,16,train,benign,augmented_variant,high,filename_chain_explicit,exact-179b3215679c,near-25c8fdbfdfeb,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/benign/benign (227).png,train,benign,e5b307317dae3ba5045a5986038b9601,benign (227),,grp-73aa485a4b0d,16,train,benign,original_candidate,high,chain_free+base_dimension_227x227,,near-25c8fdbfdfeb,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated1-rotated1.png,train,malignant,51c46cef6ade1d03caccdda6fb9f51ee,malignant (29),rotated1|rotated1,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-9537b2146a02,True,18,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated1-rotated2.png,train,malignant,bfc0cc9c113b66a340f5f286b04bb334,malignant (29),rotated1|rotated2,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,26,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated1-rotated32.png,train,malignant,60bbeb3530980ce3a842f3349eafba30,malignant (29),rotated1|rotated32,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,5,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated1-sharpened.png,train,malignant,b2a8ba93603b2d03e5385a94d244b608,malignant (29),rotated1|sharpened,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-32eedde0b232,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated1.png,train,malignant,c30d2d830aae6e85ada7c198f79a9c8a,malignant (29),rotated1,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,0,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated2-rotated1.png,train,malignant,eaf917d1a60f2e3db15a14a007ccfdc0,malignant (29),rotated2|rotated1,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-9537b2146a02,True,21,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated2-rotated2.png,train,malignant,d8f64446c8a17f6280842b23a5615058,malignant (29),rotated2|rotated2,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated2-rotated32.png,train,malignant,fe0b1681694c131cb09ff3bacbae46e9,malignant (29),rotated2|rotated32,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-32eedde0b232,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated2-sharpened.png,train,malignant,1190f937c68d6caa8a8f4d9d71549648,malignant (29),rotated2|sharpened,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-32eedde0b232,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated2.png,train,malignant,44cd98f6530626bf63d46b8bf8bca2a9,malignant (29),rotated2,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated32-rotated1.png,train,malignant,1fa4a66155ff54a762393be51487daac,malignant (29),rotated32|rotated1,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,7,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated32-rotated2.png,train,malignant,89bb196151f1ca0f53706a927ffa8d18,malignant (29),rotated32|rotated2,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,6,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated32-rotated32.png,train,malignant,63b09a955c2702af90fbb6305588e312,malignant (29),rotated32|rotated32,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,29,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated32-sharpened.png,train,malignant,23514f630bd78453d79fdd65ba8467af,malignant (29),rotated32|sharpened,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-32eedde0b232,True,11,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-rotated32.png,train,malignant,5de6f6dd19477eb597374ab0482d1e32,malignant (29),rotated32,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-sharpened-rotated1.png,train,malignant,94e81a4b7e46f8ed0a5363c8a1306c87,malignant (29),sharpened|rotated1,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,12,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-sharpened-rotated2.png,train,malignant,b42a439e2b438b9d20355b35e51b178d,malignant (29),sharpened|rotated2,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-sharpened-rotated32.png,train,malignant,3eaa8ae88b79c712b9662f2bd2ecf38d,malignant (29),sharpened|rotated32,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,14,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-sharpened-sharpened.png,train,malignant,0faf560af9d9f4bb9732b34cbde999ba,malignant (29),sharpened|sharpened,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29)-sharpened.png,train,malignant,85dc145ca92fcd9e44b37e7457ca007a,malignant (29),sharpened,grp-73c4808f749f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-5e37a6162a82,True,1,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (29).png,train,malignant,213513665d10b3b91e61693a925355a2,malignant (29),,grp-73c4808f749f,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-5e37a6162a82,True,,high (filename lineage; dataset's own naming scheme),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated1-rotated1.png,train,malignant,d29a02c5dc96585dece53cca00fb57b3,malignant (70),rotated1|rotated1,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-98a9490fe455,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated1-rotated2.png,train,malignant,f0c2f09817dbf88a43058f2de0e723a1,malignant (70),rotated1|rotated2,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-c3a0f332e4a3,True,19,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated1-rotated32.png,train,malignant,93b2dce24fb389efe73fb96352df6614,malignant (70),rotated1|rotated32,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,23,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated1-sharpened.png,train,malignant,ab19634ac71ebe6cb18e0ffde41d96d4,malignant (70),rotated1|sharpened,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-98a9490fe455,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated1.png,train,malignant,e474972004949950b9e9c2bc817f9cda,malignant (70),rotated1,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,12,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated2-rotated1.png,train,malignant,6a7678e2ed5766eca435200d9fa44aac,malignant (70),rotated2|rotated1,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,12,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated2-rotated2.png,train,malignant,d4416d56930cb06b012b1cfb1980fa4b,malignant (70),rotated2|rotated2,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,30,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated2-rotated32.png,train,malignant,104e37c282514a7df8e41fa5b80fc39e,malignant (70),rotated2|rotated32,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4f8d189e143d,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated2-sharpened.png,train,malignant,ff3d4320019a1fc2618a2ece922883a4,malignant (70),rotated2|sharpened,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,16,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated2.png,train,malignant,4ece217c0c04d1025ff540d3d26f34e2,malignant (70),rotated2,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-c3a0f332e4a3,True,22,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated32-rotated1.png,train,malignant,8d22a790bfc571ef34308813cc5ae411,malignant (70),rotated32|rotated1,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated32-rotated2.png,train,malignant,d1b8c8e0231839e81535e73e5a28eb5a,malignant (70),rotated32|rotated2,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,23,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated32-rotated32.png,train,malignant,aaeb53eda4f8e5c92582316723e5d076,malignant (70),rotated32|rotated32,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4f8d189e143d,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated32-sharpened.png,train,malignant,ccda34bec5e05afc83be464d216f470f,malignant (70),rotated32|sharpened,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-rotated32.png,train,malignant,d8e801640b530ded3c4322bfa342f1e3,malignant (70),rotated32,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,15,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-sharpened-rotated1.png,train,malignant,1688e18e86cfc4ab160f2a6262f46cad,malignant (70),sharpened|rotated1,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-1688e18e86cf,near-98a9490fe455,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-sharpened-rotated2.png,train,malignant,1688e18e86cfc4ab160f2a6262f46cad,malignant (70),sharpened|rotated2,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-1688e18e86cf,near-98a9490fe455,True,4,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-sharpened-rotated32.png,train,malignant,e35430a28039db3a62dbcc5cb0f4b95e,malignant (70),sharpened|rotated32,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-63da785379e9,True,13,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-sharpened-sharpened.png,train,malignant,62b8bffb6eecee4fa52aaa6232619b87,malignant (70),sharpened|sharpened,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-98a9490fe455,True,6,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70)-sharpened.png,train,malignant,b801adbe2dd91aa2ae0638009263e8ea,malignant (70),sharpened,grp-740418d474c9,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-98a9490fe455,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (70).png,train,malignant,34409f122992a15c7b825b12b7ffb992,malignant (70),,grp-740418d474c9,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-98a9490fe455,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated1-rotated1.png,train,malignant,5be9486b04e5e4651f4021c34d1e19d3,malignant (50),rotated1|rotated1,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-494f3e95c5e6,True,8,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated1-rotated2.png,train,malignant,ee74cac099081c2f6c79548a89dc8070,malignant (50),rotated1|rotated2,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-ee74cac09908,near-5d5dad5ce36a,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated1-rotated32.png,train,malignant,ee74cac099081c2f6c79548a89dc8070,malignant (50),rotated1|rotated32,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-ee74cac09908,near-5d5dad5ce36a,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated1-sharpened.png,train,malignant,dcfd27115d0e88300d30a4062f10411f,malignant (50),rotated1|sharpened,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4a1012c653a0,True,15,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated1.png,train,malignant,93caa55834c4eb576568d9e1dd777e21,malignant (50),rotated1,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4a1012c653a0,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated2-rotated1.png,train,malignant,157754664e20afffe73d7811094d2424,malignant (50),rotated2|rotated1,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-157754664e20,near-494f3e95c5e6,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated2-rotated2.png,train,malignant,157754664e20afffe73d7811094d2424,malignant (50),rotated2|rotated2,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-157754664e20,near-494f3e95c5e6,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated2-rotated32.png,train,malignant,8a9fffa39aa77f99e8d8bcbdcc53a526,malignant (50),rotated2|rotated32,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,28,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated2-sharpened.png,train,malignant,8c3d24d5aa196f7d2e28b6873b30ee1a,malignant (50),rotated2|sharpened,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-8c3d24d5aa19,near-494f3e95c5e6,True,2,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated2.png,train,malignant,e6075c55da7998ea0cb37d4156207177,malignant (50),rotated2,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,24,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated32-rotated1.png,train,malignant,95853d244827032d758bc6e30162cefc,malignant (50),rotated32|rotated1,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,9,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated32-rotated2.png,train,malignant,60a24d9e05f7ccb4af2b63e81fd6d66e,malignant (50),rotated32|rotated2,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,20,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated32-rotated32.png,train,malignant,5712b0c6da7224d7fe08b487cd1c1359,malignant (50),rotated32|rotated32,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4a1012c653a0,True,22,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated32-sharpened.png,train,malignant,9a1b17c92f74d8a23fdadc6a7b326e4b,malignant (50),rotated32|sharpened,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,20,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-rotated32.png,train,malignant,96f27ee5131da540fac0a216fb32f881,malignant (50),rotated32,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,21,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-sharpened-rotated1.png,train,malignant,e292df91aba70ab1b75ad1f33e31a638,malignant (50),sharpened|rotated1,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-4a1012c653a0,True,15,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-sharpened-rotated2.png,train,malignant,2e3b51d8838de53a2e4a5dfb169b6d6a,malignant (50),sharpened|rotated2,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,26,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-sharpened-rotated32.png,train,malignant,5c2f9cccd5c04d1dd62e2d955b21df83,malignant (50),sharpened|rotated32,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-8b4b9423037a,True,25,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-sharpened-sharpened.png,train,malignant,31ce2fc9bfd5562a09a226493672ec18,malignant (50),sharpened|sharpened,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-494f3e95c5e6,True,2,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50)-sharpened.png,train,malignant,8c3d24d5aa196f7d2e28b6873b30ee1a,malignant (50),sharpened,grp-743753c4d89f,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-8c3d24d5aa19,near-494f3e95c5e6,True,2,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (50).png,train,malignant,660c557b87e947714aaaaab32b6ee128,malignant (50),,grp-743753c4d89f,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-494f3e95c5e6,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated1-rotated1.png,train,malignant,c4e23374b82a2661a2007dd50bb517e0,malignant (22),rotated1|rotated1,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-c4e23374b82a,near-b317dfb77efb,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated1-rotated2.png,train,malignant,50503b8f86c242ab2d2310bf7304651e,malignant (22),rotated1|rotated2,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,12,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated1-rotated32.png,train,malignant,c4e23374b82a2661a2007dd50bb517e0,malignant (22),rotated1|rotated32,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-c4e23374b82a,near-b317dfb77efb,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated1-sharpened.png,train,malignant,aaba7243db637c34668e21bfa16fd5cd,malignant (22),rotated1|sharpened,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-aaba7243db63,near-b317dfb77efb,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated1.png,train,malignant,55dea614284c54a83a32790f50b8dce2,malignant (22),rotated1,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-b317dfb77efb,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated2-rotated1.png,train,malignant,9586ef138d1a540f173806834e6dc135,malignant (22),rotated2|rotated1,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated2-rotated2.png,train,malignant,2d97e318221b618beb380b64fa4707c3,malignant (22),rotated2|rotated2,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,16,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated2-rotated32.png,train,malignant,0b4ec86c7dfe20f959cc4e5dbc4aacb4,malignant (22),rotated2|rotated32,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,12,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
